Country_Code,year,NGDP,NGDPD,GGR,GGX,PCPI,PPPEX,PCPI_2020,PCPI_2020_multiplier,GGR_in_2020_LCU,GGX_in_2020_LCU,EX_RATE,GGR_in_2020_USD,GGX_in_2020_USD,Fiscal_Deficit_in_2020_USD,Avg_Fiscal_Deficit_Pre_2019,Excess_Fiscal_Deficit,Excess_Fiscal_Deficit_2020,Excess_Fiscal_Deficit_2021,Excess_Fiscal_Deficit_2020_2021,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,Country_Code2,Small_States,IBRD_IDA
MNE,2020,4.324,4.943,1.712,2.163,307.641,0.348,307.641,1,1.712,2.163,0.874772405,1.957080481,2.472643154,0.515562673,0.252048598,0.263514076,0.263514076,0.02630568,0.289819756,66,NO,NO,ECA,Eastern Europe & Central Asia,NO,Montenegro,Upper-Middle Income,ME,YES,IBRD
MNE,2021,4.64,5.706,1.924,2.152,309.881,0.347,307.641,0.992771419,1.91009221,2.136444093,0.81317911,2.348919428,2.627273706,0.278354277,0.252048598,0.02630568,0.263514076,0.02630568,0.289819756,66,NO,NO,ECA,Eastern Europe & Central Asia,NO,Montenegro,Upper-Middle Income,ME,YES,IBRD
MNE,2022,4.891,6.075,2.025,2.157,313.339,0.344,307.641,0.981815222,1.988175826,2.117775435,0.805102881,2.469468031,2.630440762,0.160972731,0.252048598,-0.091075867,0.263514076,0.02630568,0.289819756,66,NO,NO,ECA,Eastern Europe & Central Asia,NO,Montenegro,Upper-Middle Income,ME,YES,IBRD
MNE,2023,5.115,6.384,2.146,2.245,317.645,0.343,307.641,0.968505722,2.078413279,2.174295345,0.801221805,2.594054814,2.713724631,0.119669817,0.252048598,-0.132378781,0.263514076,0.02630568,0.289819756,66,NO,NO,ECA,Eastern Europe & Central Asia,NO,Montenegro,Upper-Middle Income,ME,YES,IBRD
MNE,2024,5.353,6.693,2.261,2.353,322.578,0.342,307.641,0.95369492,2.156304215,2.244044147,0.799790826,2.696085206,2.805788806,0.1097036,0.252048598,-0.142344998,0.263514076,0.02630568,0.289819756,66,NO,NO,ECA,Eastern Europe & Central Asia,NO,Montenegro,Upper-Middle Income,ME,YES,IBRD
MNE,2025,5.61,7.02,2.367,2.454,328.045,0.341,307.641,0.937801216,2.219775479,2.301364185,0.799145299,2.777686963,2.879781921,0.102094958,0.252048598,-0.14995364,0.263514076,0.02630568,0.289819756,66,NO,NO,ECA,Eastern Europe & Central Asia,NO,Montenegro,Upper-Middle Income,ME,YES,IBRD
MNG,2014,22227.05,12.227,6316.52,7144.57,94.583,683.767,126.429,1.336698984,8443.285866,9550.13946,1817.866198,4.644613491,5.253488662,0.608875172,0.714322681,0,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2015,23150.39,11.75,5983.4,7137.97,100.008,717.072,126.429,1.264188865,7564.147654,9023.742192,1970.245957,3.839189531,4.580007972,0.740818441,0.714322681,0,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2016,23942.87,11.159,5835.04,9495.33,100.733,729.223,126.429,1.255090189,7323.501456,11917.49552,2145.610718,3.413247983,5.554360549,2.141112565,0.714322681,0,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2017,27876.3,11.426,7958.25,9012.99,105.083,791.436,126.429,1.203134665,9574.846448,10843.8407,2439.725188,3.924559411,4.444697606,0.520138195,0.714322681,0,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2018,32411.22,13.138,10185.28,9222.94,112.258,837.893,126.429,1.126235992,11471.02893,10387.20698,2466.982798,4.649821205,4.210490235,-0.43933097,0.714322681,0,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2019,36897.64,13.853,12040.24,11698.42,120.408,891.677,126.429,1.050004983,12642.312,12283.39929,2663.512597,4.746481024,4.611729379,-0.134751645,0.714322681,0,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2020,38428.49,13.385,10349.22,14759.64,126.429,934.433,126.429,1,10349.22,14759.64,2871.01158,3.604729452,5.140919703,1.536190251,0.714322681,0.82186757,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2021,43793.94,14.123,13225.23,15358.08,133.432,982.907,126.429,0.947516338,12531.1215,14552.03172,3100.894994,4.041130552,4.692848919,0.651718367,0.714322681,-0.062604314,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2022,49934.35,15.251,15105.09,17143.63,142.6,1043.73,126.429,0.886598878,13392.15585,15199.52312,3274.168907,4.090245869,4.642253822,0.552007953,0.714322681,-0.162314727,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2023,56622.93,16.447,17338.82,19203.87,152.992,1107.11,126.429,0.826376543,14328.39412,15869.62769,3442.751262,4.161902221,4.609577192,0.447674971,0.714322681,-0.26664771,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2024,64082.47,17.651,19345.96,21442.21,164.412,1170.91,126.429,0.768976717,14876.59281,16488.56025,3630.529148,4.097637617,4.54164106,0.444003443,0.714322681,-0.270319237,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MNG,2025,72337.94,18.886,21668.05,23933.77,176.718,1240.55,126.429,0.71542797,15501.92903,17122.88849,3830.241449,4.047245907,4.470446241,0.423200334,0.714322681,-0.291122347,0.82186757,-0.062604314,0.759263257,65,YES,NO,EAP,East Asia & Pacific,YES,Mongolia,Lower-Middle Income,MN,NO,IBRD
MOZ,2014,555.447,17.623,169.108,226.107,80.576,18.551,127.411,1.581252482,267.4024447,357.532255,31.51829995,8.484037692,11.34364022,2.859602529,1.362768842,0,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2015,637.76,15.951,165.979,208.458,83.437,18.264,127.411,1.527032372,253.455306,318.3221141,39.98244624,6.339164555,7.96154673,1.622382176,1.362768842,0,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2016,752.702,11.937,180.061,221.329,100.001,19.834,127.411,1.274097259,229.4152266,281.9946722,63.05621178,3.638265289,4.472115661,0.833850373,1.362768842,0,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2017,840.526,13.15,227.403,251.975,115.114,22.856,127.411,1.106824539,251.6952207,278.8921133,63.918327,3.937762963,4.3632574,0.425494437,1.362768842,0,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2018,895.567,14.71,230.704,292.006,119.617,22.99,127.411,1.065157962,245.7362026,311.032516,60.88150918,4.036302744,5.108817442,1.072514698,1.362768842,0,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2019,956.786,15.195,285.759,287.19,122.948,23.592,127.411,1.036299899,296.1320229,297.614968,62.96716025,4.702959792,4.72651088,0.023551088,1.362768842,0,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2020,998.555,14.557,245.564,316.069,127.411,24.401,127.411,1,245.564,316.069,68.59620801,3.579848028,4.607674523,1.027826494,1.362768842,-0.334942348,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2021,1076.8,14.142,284.558,341.252,134.6,25.214,127.411,0.946589896,269.3597276,323.0256952,76.1419884,3.53759776,4.24241213,0.70481437,1.362768842,-0.657954473,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2022,1189.44,15.086,323.163,363.998,142.004,26.137,127.411,0.897235289,289.9532477,326.5918508,78.84396129,3.677558091,4.142255735,0.464697644,1.362768842,-0.898071199,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2023,1374.32,16.843,380.079,400.656,149.815,27.307,127.411,0.850455562,323.2402995,340.7401236,81.59591522,3.961476486,4.175945851,0.214469365,1.362768842,-1.148299478,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2024,1629.17,19.3,420.614,437.292,158.057,28.612,127.411,0.806107923,339.060278,352.5045459,84.41295337,4.016685407,4.175953238,0.15926783,1.362768842,-1.203501012,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MOZ,2025,1933.66,22.147,464.318,478.11,166.75,29.949,127.411,0.764083958,354.7779352,365.3161812,87.31024518,4.063417008,4.184115855,0.120698847,1.362768842,-1.242069995,-0.334942348,-0.657954473,-0.992896821,67,NO,NO,SSA,Sub-Saharan Africa,YES,Mozambique,Low Income,MZ,NO,IDA
MRT,2014,199.573,6.615,42.423,47.691,159.2,11.821,181.767,1.141752513,48.43656684,54.45131908,30.16976568,1.605467121,1.804830692,0.199363571,0.01312024,0,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2015,200.221,6.182,46.479,51.369,159.974,11.781,181.767,1.136228387,52.8107592,58.36691602,32.3877386,1.630578777,1.80213002,0.171551243,0.01312024,0,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2016,225.473,6.414,47.276,46.978,162.329,11.522,181.767,1.11974447,52.93703954,52.60335569,35.1532585,1.505892819,1.49640056,-0.00949226,0.01312024,0,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2017,241.913,6.784,50.7,49.408,166.012,11.126,181.767,1.094902778,55.51157085,54.09695646,35.65934552,1.556718724,1.517048495,-0.039670229,0.01312024,0,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2018,251.497,7.048,59.237,50.634,171.081,11.061,181.767,1.062461641,62.93704023,53.79668273,35.6834563,1.763759645,1.50760852,-0.256151126,0.01312024,0,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2019,278.874,7.6,59.313,51.634,175.026,11.383,181.767,1.038514278,61.59739736,53.62264622,36.69394737,1.678680049,1.461348535,-0.217331514,0.01312024,0,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2020,284.805,7.428,50.917,60.249,181.767,11.846,181.767,1,50.917,60.249,38.34208401,1.327966419,1.571354337,0.243387918,0.01312024,0.230267678,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2021,302.447,7.554,57.377,58.146,189.946,12.063,181.767,0.956940394,54.90636896,55.64225613,40.03799312,1.371356671,1.389736393,0.018379721,0.01312024,0.005259481,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2022,326.134,7.915,62.913,61.617,197.544,12.269,181.767,0.920134249,57.88840598,56.69591199,41.20454833,1.404903302,1.375962468,-0.028940834,0.01312024,-0.042061074,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2023,357.014,8.477,69.184,67.631,205.446,12.436,181.767,0.884743436,61.21008989,59.83608334,42.11560694,1.45338259,1.420757949,-0.032624641,0.01312024,-0.045744881,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2024,388.17,9.021,75.265,73.842,213.664,12.608,181.767,0.850714205,64.02900468,62.81843836,43.02959761,1.48802239,1.45988905,-0.02813334,0.01312024,-0.04125358,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MRT,2025,414.722,9.436,80.224,78.772,222.21,12.669,181.767,0.81799649,65.6229504,64.4352195,43.95103858,1.493092144,1.466068188,-0.027023955,0.01312024,-0.040144195,0.230267678,0.005259481,0.235527159,62,YES,NO,MENA,Middle East & North Africa,YES,Mauritania,Lower-Middle Income,MR,NO,IDA
MUS,2014,392.062,12.803,79.674,92.214,94.3,16.818,106.344,1.127720042,89.84996666,103.991576,30.62266656,2.934100023,3.395902045,0.461802022,0.381186981,0,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2015,409.893,11.692,87.848,102.945,95.502,16.882,106.344,1.113526418,97.82106879,114.6319771,35.05756073,2.790298776,3.269821823,0.479523047,0.381186981,0,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2016,434.765,12.232,94.69,107.278,96.456,16.622,106.344,1.102513063,104.3969619,118.2753964,35.54324722,2.937181324,3.327647461,0.390466137,0.381186981,0,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2017,457.201,13.259,106.831,114.68,100,16.882,106.344,1.06344,113.6083586,121.9552992,34.4823139,3.294684892,3.53674929,0.242064398,0.381186981,0,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2018,481.256,14.182,110.665,121.604,103.231,16.725,106.344,1.03015567,114.0021773,125.2710501,33.93428289,3.359498641,3.69157794,0.332079299,0.381186981,0,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2019,498.347,14.048,101.7,149.783,103.7,16.517,106.344,1.025496625,104.2930068,153.601961,35.47458713,2.939935745,4.329915396,1.38997965,0.381186981,0,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2020,444.085,11.341,97.203,152.445,106.344,16.916,106.344,1,97.203,152.445,39.1574817,2.482360861,3.893125742,1.410764881,0.381186981,1.0295779,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2021,502.527,12.2,115.639,151.304,109.714,17.041,106.344,0.969283774,112.0870064,146.6565122,41.1907377,2.721170161,3.560424511,0.83925435,0.381186981,0.45806737,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2022,550.462,13.455,130.111,156.733,113.639,17.221,106.344,0.935805489,121.758588,146.6716018,40.91133408,2.976157849,3.585109238,0.60895139,0.381186981,0.227764409,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2023,588.063,14.143,140.72,175.9,117.539,17.342,106.344,0.904755017,127.3171261,159.1464076,41.57979212,3.061995252,3.827494065,0.765498813,0.381186981,0.384311832,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2024,624.94,14.69,150.393,185.61,121.487,17.472,106.344,0.875352918,131.6469515,162.4742552,42.54186521,3.094527022,3.819161533,0.724634512,0.381186981,0.343447531,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MUS,2025,662.715,15.243,150.393,185.61,125.523,17.592,106.344,0.847207285,127.4140452,157.2501441,43.47667782,2.930629744,3.616885006,0.686255262,0.381186981,0.305068282,1.0295779,0.45806737,1.48764527,62,NO,NO,SSA,Sub-Saharan Africa,NO,Mauritius,Upper-Middle Income,MU,YES,IBRD
MWI,2014,2569.69,6.055,560.172,668.746,60.439,146.204,130.577,2.160475852,1210.238079,1444.809584,424.3914121,2.851702566,3.404427005,0.552724439,0.539812187,0,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2015,3198.56,6.402,703.698,884.017,73.651,186.615,130.577,1.772915507,1247.597096,1567.287448,499.6188691,2.497097635,3.136966085,0.63986845,0.539812187,0,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2016,3943.23,5.492,838.656,1096.64,89.653,221.197,130.577,1.456471061,1221.478194,1597.224424,717.9952658,1.701234328,2.224561219,0.523326891,0.539812187,0,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2017,4549.72,6.23,1065.95,1375.33,100,251.074,130.577,1.30577,1391.885531,1795.864654,730.2921348,1.905929785,2.459104471,0.553174686,0.539812187,0,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2018,5060.28,6.911,1130.1,1393.42,109.215,264.322,130.577,1.195595843,1351.142862,1665.96716,732.2066271,1.845302695,2.275269163,0.429966468,0.539812187,0,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2019,5710.67,7.663,1242.07,1583.14,119.457,280.444,130.577,1.093087889,1357.691675,1730.511161,745.2264126,1.821851255,2.322128056,0.500276802,0.539812187,0,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2020,6260.22,8.33,1294.41,1842.55,130.577,301.344,130.577,1,1294.41,1842.55,751.5270108,1.722373223,2.451741552,0.729368329,0.539812187,0.189556142,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2021,6961.88,8.532,1610.4,2097.31,142.945,319.879,130.577,0.913477212,1471.063701,1915.84489,815.9728083,1.80283422,2.347927371,0.545093151,0.539812187,0.005280964,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2022,7923.34,8.845,1862.5,2236.42,153.959,335.86,130.577,0.848128398,1579.639141,1896.771311,895.7987564,1.763386173,2.117407842,0.354021669,0.539812187,-0.185790518,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2023,8861.93,9.154,2121.8,2503.14,162.479,346.441,130.577,0.803654626,1705.194386,2011.660041,968.0937295,1.761393896,2.077959995,0.316566099,0.539812187,-0.223246088,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2024,9840.37,9.53,2344.47,2777.15,170.682,355.101,130.577,0.765030876,1793.591938,2124.605498,1032.567681,1.737021186,2.057594419,0.320573233,0.539812187,-0.219238954,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MWI,2025,10911.48,9.939,2577.08,2943.2,179.143,363.478,130.577,0.728898143,1878.428826,2145.293014,1097.844854,1.71101483,1.954094886,0.243080056,0.539812187,-0.296732131,0.189556142,0.005280964,0.194837106,59,NO,NO,SSA,Sub-Saharan Africa,YES,Malawi,Low Income,MW,NO,IDA
MYS,2014,1122.16,342.868,261.783,291.279,110.483,1.505,120.115,1.087180833,284.6054601,316.6729459,3.272863026,86.95917238,96.75716442,9.797992034,9.137301347,0,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2015,1176.94,301.355,260.837,290.8,112.808,1.568,120.115,1.064773775,277.7323971,309.6362137,3.905493521,71.11326536,79.28222441,8.168959044,9.137301347,0,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2016,1249.7,301.255,251.124,283.652,115.15,1.594,120.115,1.043117673,261.9518824,295.8824141,4.148312891,63.14660665,71.32596355,8.179356896,9.137301347,0,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2017,1372.31,319.109,267.876,300.973,119.525,1.655,120.115,1.004936206,269.1982911,302.4586647,4.300442795,62.59780769,70.33198186,7.734174174,9.137301347,0,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2018,1447.45,358.713,281.034,328.898,120.683,1.627,120.115,0.995293455,279.7113008,327.3500267,4.035119998,69.31920262,81.12522721,11.80602459,9.137301347,0,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2019,1510.69,364.684,304.818,360.63,121.483,1.599,120.115,0.988739165,301.3854948,356.5690051,4.142463064,72.75514354,86.07656837,13.32142482,9.137301347,0,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2020,1408.62,336.33,285.268,377.281,120.115,1.564,120.115,1,285.268,377.281,4.18820801,68.11218529,90.08172448,21.96953919,9.137301347,12.83223784,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2021,1556.54,380.261,299.489,372.222,123.017,1.569,120.115,0.976409765,292.423984,363.4411954,4.093346412,71.43885577,88.78828195,17.34942618,9.137301347,8.212124832,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2022,1680.48,413.067,324.952,385.405,125.364,1.57,120.115,0.958129926,311.3462356,369.268064,4.068298847,76.52983404,90.76719234,14.23735831,9.137301347,5.100056961,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2023,1811.08,448.322,349.945,414.556,127.796,1.572,120.115,0.939896397,328.9120448,389.6396909,4.039685762,81.42020548,96.45297033,15.03276485,9.137301347,5.895463505,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2024,1948.47,482.447,376.885,438.799,130.368,1.576,120.115,0.9213534,347.244276,404.2889504,4.038723425,85.97872137,100.1031534,14.124432,9.137301347,4.987130654,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
MYS,2025,2093.88,518.075,404.429,470.258,132.993,1.582,120.115,0.903167836,365.2672647,424.7219002,4.041654201,90.37568445,105.0861551,14.71047064,9.137301347,5.573169296,12.83223784,8.212124832,21.04436267,59,YES,YES,EAP,East Asia & Pacific,NO,Malaysia,Upper-Middle Income,MY,NO,IBRD
NAM,2014,134.939,12.443,47.662,56.351,108.583,5.666,140.79,1.296611808,61.79911202,73.06537202,10.84457124,5.698621976,6.737506755,1.038884779,0.974708679,0,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2015,147.394,11.558,51.65,63.772,112.271,5.932,140.79,1.254019293,64.77009646,79.97131833,12.75255234,5.078990834,6.271004907,1.192014073,0.974708679,0,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2016,158.063,10.743,51.191,65.862,119.823,6.414,140.79,1.1749831,60.14855988,77.38673694,14.71311552,4.088091323,5.259711096,1.171619773,0.974708679,0,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2017,170.699,12.818,56.788,65.356,127.189,7.021,140.79,1.106935348,62.86064455,72.34486662,13.31713216,4.720283903,5.432465921,0.712182019,0.974708679,0,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2018,179.266,13.54,56.557,66.023,132.65,7.15,140.79,1.061364493,60.02759163,70.07446792,13.23973412,4.533897062,5.292739815,0.758842753,0.974708679,0,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2019,180.249,12.473,58.326,68.863,137.586,7.131,140.79,1.023287253,59.68425232,70.46663011,14.45113445,4.130073838,4.876200574,0.746126736,0.974708679,0,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2020,175.316,10.252,57.585,74.633,140.79,7.265,140.79,1,57.585,74.633,17.10066329,3.367413242,4.364333638,0.996920395,0.974708679,0.022211716,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
NAM,2021,187.234,11.487,60.621,76.541,145.592,7.339,140.79,0.967017419,58.62156293,74.01648023,16.29964307,3.596493657,4.540987793,0.944494136,0.974708679,-0.030214543,0.022211716,-0.030214543,-0.008002828,68,NO,NO,SSA,Sub-Saharan Africa,NO,Namibia,Upper-Middle Income,,YES,IBRD
