Country_Code,year,GDP_Current_LCU
BHS,2009,9981960000.0
BHS,2010,10095760000.0
BHS,2011,10070450000.0
BHS,2012,10720500000.0
BHS,2013,10568400000.0
BHS,2014,11111600000.0
BHS,2015,11710800000.0
BHS,2016,11928500000.0
BHS,2017,12490700000.0
BHS,2018,13022100000.0
BHS,2019,13578800000.0
BHS,2020,11250000000.0
BIH,1994,2034400000.0
BIH,1995,2674985700.0
BIH,1996,4192441000.0
BIH,1997,6367297000.0
BIH,1998,7244156000.0
BIH,1999,8603006000.0
BIH,2000,11689000000.0
BIH,2001,12565000000.0
BIH,2002,13821000000.0
BIH,2003,14505000000.0
BIH,2004,16689024000.000002
BIH,2005,17650339000.0
BIH,2006,20057215000.0
BIH,2007,22547859000.0
BIH,2008,25519330000.0
BIH,2009,24798520000.0
BIH,2010,25364953000.0
BIH,2011,26231262000.0
BIH,2012,26222710000.0
BIH,2013,26778754000.0
BIH,2014,27358710000.0
BIH,2015,28589054000.0
BIH,2016,29904460000.0
BIH,2017,31376237000.0
BIH,2018,33444076999.999996
BIH,2019,35295752000.0
BIH,2020,33976720999.999996
BLR,1990,433.0
BLR,1991,900.0
BLR,1992,9200.0
BLR,1993,98500.0
BLR,1994,1779300.0
BLR,1995,12140300.0
BLR,1996,19183900.0
BLR,1997,36683000.0
BLR,1998,70216100.0
BLR,1999,302606400.0
BLR,2000,913380000.0
BLR,2001,1717320000.0
BLR,2002,2613830000.0
BLR,2003,3656480000.0
BLR,2004,4999180000.0
BLR,2005,6506710000.0
BLR,2006,7926700000.0
BLR,2007,9716530000.0
BLR,2008,12979080000.0
BLR,2009,14209130000.0
BLR,2010,17046580000.000002
BLR,2011,30724500000.0
BLR,2012,54761670000.0
BLR,2013,67068850000.00001
BLR,2014,80579270000.0
BLR,2015,89909810000.0
BLR,2016,94949000000.0
BLR,2017,105748200000.0
BLR,2018,122319700000.0
BLR,2019,134732100000.0
BLR,2020,147006000000.0
BLZ,1960,40103500.0
BLZ,1961,42807100.0
BLZ,1962,45510800.0
BLZ,1963,48214400.0
BLZ,1964,51706500.0
BLZ,1965,57300000.0
BLZ,1966,63500000.0
BLZ,1967,68700000.0
BLZ,1968,75000000.0
BLZ,1969,79000000.0
BLZ,1970,88900000.0
BLZ,1971,97100000.0
BLZ,1972,105700000.0
BLZ,1973,127700000.0
BLZ,1974,176500000.0
BLZ,1975,213700000.0
BLZ,1976,216100000.0
BLZ,1977,235300000.0
BLZ,1978,272600000.0
BLZ,1979,303600000.0
BLZ,1980,395876444.858566
BLZ,1981,392179709.312694
BLZ,1982,364412653.971418
BLZ,1983,384206371.910643
BLZ,1984,428763898.038761
BLZ,1985,425287485.32941103
BLZ,1986,463276641.07113296
BLZ,1987,562165117.1718
BLZ,1988,640186720.5449001
BLZ,1989,738267781.40949
BLZ,1990,824172890.984353
BLZ,1991,889441500.0
BLZ,1992,1037119401.4288701
BLZ,1993,1120410564.59867
BLZ,1994,1162539072.74129
BLZ,1995,1240845000.30109
BLZ,1996,1283320010.6412601
BLZ,1997,1309165799.8880901
BLZ,1998,1378280024.37074
BLZ,1999,1465464706.3527
BLZ,2000,1664144929.30555
BLZ,2001,1736717454.9344099
BLZ,2002,1850395943.01651
BLZ,2003,1967151230.49073
BLZ,2004,2102773152.96782
BLZ,2005,2205129760.073
BLZ,2006,2421207453.01686
BLZ,2007,2543196089.29338
BLZ,2008,2702677297.16914
BLZ,2009,2634618891.20404
BLZ,2010,2754354165.2768097
BLZ,2011,2921595806.46812
BLZ,2012,3045795012.15698
BLZ,2013,3158822506.01027
BLZ,2014,3334670121.92128
BLZ,2015,3443401982.93824
BLZ,2016,3578608175.57123
BLZ,2017,3717059353.43714
BLZ,2018,3831799573.92814
BLZ,2019,3965037081.2268
BLZ,2020,3527392237.9038
BMU,1960,72400000.0
BMU,1961,76500000.0
BMU,1962,80700000.0
BMU,1963,82600000.0
BMU,1964,92200000.0
BMU,1965,98000000.0
BMU,1966,115000000.0
BMU,1967,134800000.0
BMU,1968,150000000.0
BMU,1969,164900000.0
BMU,1970,186300000.0
BMU,1971,211100000.0
BMU,1972,235400000.0
BMU,1973,269500000.0
BMU,1974,312600000.0
BMU,1975,345000000.0
BMU,1976,386300000.0
BMU,1977,447000000.0
BMU,1978,475800000.0
BMU,1979,517200000.00000006
BMU,1980,613299968.0
BMU,1981,739100032.0
BMU,1982,785500032.0
BMU,1983,889400000.0
BMU,1984,985699968.0
BMU,1985,1039500031.9999999
BMU,1986,1173500032.0
BMU,1987,1296499968.0
BMU,1988,1415100032.0
BMU,1989,1501500032.0
BMU,1990,1592400000.0
BMU,1991,1634900000.0
BMU,1992,1679900000.0
BMU,1993,1820359900.0
BMU,1994,1867160100.0
BMU,1995,2030750000.0
BMU,1996,2695390000.0
BMU,1997,2932827000.0
BMU,1998,3130748000.0
BMU,1999,3324433000.0
BMU,2000,3480219000.0
BMU,2001,3680483000.0
BMU,2002,3937228000.0
BMU,2003,4186524999.9999995
BMU,2004,4484703000.0
BMU,2005,4868136000.0
BMU,2006,6144000000.0
BMU,2007,6767000000.0
BMU,2008,6980000000.0
BMU,2009,6656000000.0
BMU,2010,6634526000.0
BMU,2011,6312691000.0
BMU,2012,6378188000.0
BMU,2013,6465756000.0
BMU,2014,6413988000.0
BMU,2015,6654541000.0
BMU,2016,6899911000.0
BMU,2017,7142316000.0
BMU,2018,7224329000.0
BMU,2019,7484113000.0
BOL,1960,4479.0
BOL,1961,4872.0
BOL,1962,5327.0
BOL,1963,5736.0
BOL,1964,6463.0
BOL,1965,7180.0
BOL,1966,7950.0
BOL,1967,8979.0
BOL,1968,10192.0
BOL,1969,11044.0
BOL,1970,12082.0
BOL,1971,13016.0
BOL,1972,16720.0
BOL,1973,25272.0
BOL,1974,42026.0
BOL,1975,48118.0
BOL,1976,54667.0
BOL,1977,64581.0
BOL,1978,75202.0
BOL,1979,90210.0
BOL,1980,111000.0
BOL,1981,144000.0
BOL,1982,358000.0
BOL,1983,1256000.0
BOL,1984,19347000.0
BOL,1985,2366158000.0
BOL,1986,7607769000.0
BOL,1987,8884398000.0
BOL,1988,10805500000.0
BOL,1989,12693906000.0
BOL,1990,15443136000.0
BOL,1991,19132128000.0
BOL,1992,22014006000.0
BOL,1993,24458969000.0
BOL,1994,27636342000.0
BOL,1995,32235073000.0
BOL,1996,37536647000.0
BOL,1997,41643866000.0
BOL,1998,46822326000.0
BOL,1999,48156175000.0
BOL,2000,51928492000.0
BOL,2001,53790327000.0
BOL,2002,56682329000.0
BOL,2003,61904449000.0
BOL,2004,69626113000.0
BOL,2005,77023817000.0
BOL,2006,91747795000.0
BOL,2007,103009182000.0
BOL,2008,120693764000.0
BOL,2009,121726745000.0
BOL,2010,137875568000.0
BOL,2011,166231562900.0
BOL,2012,187153877600.0
BOL,2013,211856031700.0
BOL,2014,228003659200.0
BOL,2015,228031369900.0
BOL,2016,234533182000.0
BOL,2017,259184717400.0
BOL,2018,278387647200.0
BOL,2019,282586680900.0
BOL,2020,253520030910.0
BRA,1960,0.0010305797
BRA,1961,0.0014922285
BRA,1962,0.0028077574
BRA,1963,0.0048083207
BRA,1964,0.009645056
BRA,1965,0.0150469998
BRA,1966,0.0218470004
BRA,1967,0.0296240002
BRA,1968,0.041813001
BRA,1969,0.0554799996
BRA,1970,0.0706600025
BRA,1971,0.0945689976
BRA,1972,0.1262540072
BRA,1973,0.1765179932
BRA,1974,0.2594619989
BRA,1975,0.3654139936
BRA,1976,0.5922639966
BRA,1977,0.9056490064
BRA,1978,1.3187919855
BRA,1979,2.2032859325
BRA,1980,4.5029067993
BRA,1981,8.9207258225
BRA,1982,18.3785591126
BRA,1983,42.6392593384
BRA,1984,140.3969726563
BRA,1985,502.7359924316
BRA,1986,1331.5694580078
BRA,1987,4195.1098632813
BRA,1988,31477.69921875
BRA,1989,425595.31
BRA,1990,11548794.55
BRA,1991,60286000.0
BRA,1992,640958800.0
BRA,1993,14097114200.0
BRA,1994,356801000000.0
BRA,1995,705991552900.0
BRA,1996,854763607800.0
BRA,1997,952089196100.0
BRA,1998,1002351019200.0
BRA,1999,1087710456100.0001
BRA,2000,1199092070900.0
BRA,2001,1315755467800.0
BRA,2002,1488787255200.0
BRA,2003,1717950396400.0
BRA,2004,1957751213000.0
BRA,2005,2170584503500.0
BRA,2006,2409449922000.0
BRA,2007,2720262937800.0
BRA,2008,3109803089100.0
BRA,2009,3333039355300.0
BRA,2010,3885847000000.0
BRA,2011,4376381000000.0
BRA,2012,4814760000000.0
BRA,2013,5331619000000.0
BRA,2014,5778953000000.0
BRA,2015,5995787000000.0
BRA,2016,6269328000000.0
BRA,2017,6585478999999.99
BRA,2018,7004141000000.0
BRA,2019,7407023573499.989
BRA,2020,7447858250246.4
BRB,1974,640206931.7023449
BRB,1975,812441000.0
BRB,1976,873479000.0
BRB,1977,993562000.0
BRB,1978,1112015000.0
BRB,1979,1348300000.0
BRB,1980,2036000000.0
BRB,1981,2241000000.0
BRB,1982,2341000000.0
BRB,1983,2486000000.0
BRB,1984,2709000000.0
BRB,1985,2835000000.0
BRB,1986,3113000000.0
BRB,1987,3428000000.0
BRB,1988,3646000000.0
BRB,1989,4035000000.0
BRB,1990,4047000000.0
BRB,1991,4064000000.0
BRB,1992,3914000000.0
BRB,1993,4150000000.0
BRB,1994,4327000000.0
BRB,1995,4459000000.0
BRB,1996,4754000000.0
BRB,1997,5025000000.0
BRB,1998,5666000000.0
BRB,1999,5937000000.0
BRB,2000,6119000000.0
BRB,2001,6109000000.0
BRB,2002,6213000000.0
BRB,2003,6419000000.0
BRB,2004,6889000000.0
BRB,2005,7639000000.0
BRB,2006,8435000000.0
BRB,2007,9348000000.0
BRB,2008,9570000000.0
BRB,2009,8931000000.0
BRB,2010,9060000000.0
BRB,2011,9315000000.0
BRB,2012,9220000000.0
BRB,2013,9354000000.0
BRB,2014,9393000000.0
BRB,2015,9430000000.0
BRB,2016,9660000000.0
BRB,2017,9956000000.0
BRB,2018,10173000000.0
BRB,2019,10418000000.0
BRB,2020,8731000000.0
BRN,1965,349100000.0
BRN,1966,406400000.0
BRN,1967,425600000.0
BRN,1968,492300000.0
BRN,1969,493500000.0
BRN,1970,548200000.0
BRN,1971,602900000.0
BRN,1972,763600000.0
BRN,1973,1064800000.0
BRN,1974,2616200000.0
BRN,1975,2770400000.0
BRN,1976,3516100000.0
BRN,1977,4226800000.0
BRN,1978,4415200000.0
BRN,1979,6097100000.0
BRN,1980,10553600000.0
BRN,1981,9224500000.0
BRN,1982,9125500000.0
BRN,1983,8123900000.0
BRN,1984,8068500000.0
BRN,1985,7752300000.0
BRN,1986,5135600000.0
BRN,1987,5800900000.0
BRN,1988,5414800000.0
BRN,1989,5822558200.0
BRN,1990,6381000000.0
BRN,1991,6395000000.0
BRN,1992,6815000000.0
BRN,1993,6634000000.0
BRN,1994,6243000000.0
BRN,1995,6710000000.0
BRN,1996,7213000000.0
BRN,1997,7717000000.0
BRN,1998,6780000000.0
BRN,1999,7797000000.0
BRN,2000,10345988300.0
BRN,2001,10035474000.0
BRN,2002,10463065100.0
BRN,2003,11424185700.0
BRN,2004,13305817600.0
BRN,2005,15864066900.0
BRN,2006,18225800000.0
BRN,2007,18458500000.0
BRN,2008,20397900000.0
BRN,2009,15611300000.0
BRN,2010,18690000000.0
BRN,2011,23303000000.0
BRN,2012,23802306200.0
BRN,2013,22639000000.0
BRN,2014,21663600000.0
BRN,2015,17778000000.0
BRN,2016,15748000000.0
BRN,2017,16747700000.0
BRN,2018,18301000000.0
BRN,2019,18374986776.6468
BRN,2020,16578553381.179699
BTN,1980,1011718849.7722499
BTN,1981,1205042821.74242
BTN,1982,1337327416.1400099
BTN,1983,1582540639.85288
BTN,1984,1822825265.274
BTN,1985,2019678534.49406
BTN,1986,2411419721.01935
BTN,1987,3146310366.0812397
BTN,1988,3789594792.82191
BTN,1989,4296490108.81267
BTN,1990,5036894801.90985
BTN,1991,5464876700.0
BTN,1992,6226392600.0
BTN,1993,6890681800.0
BTN,1994,8124378200.0
BTN,1995,9419773500.0
BTN,1996,10750720400.0
BTN,1997,12790595200.0
BTN,1998,14996062000.0
BTN,1999,17192514600.0
BTN,2000,19075416200.0
BTN,2001,21775566600.0
BTN,2002,25318496700.0
BTN,2003,28136274400.0
BTN,2004,30931981200.0
BTN,2005,35144971100.0
BTN,2006,39643167200.0
BTN,2007,48307804700.0
BTN,2008,53416067000.0
BTN,2009,59732832000.0
BTN,2010,70783141400.0
BTN,2011,82938207000.0
BTN,2012,95186684100.0
BTN,2013,102910374300.0
BTN,2014,116388798800.0
BTN,2015,128534632200.0
BTN,2016,145072779900.0
BTN,2017,159571684700.0
BTN,2018,167339970000.0
BTN,2019,178201890000.0
BTN,2020,178538181700.0
BWA,1960,21693100.0
BWA,1961,23515300.0
BWA,1962,25424300.0
BWA,1963,27246600.0
BWA,1964,29849700.0
BWA,1965,32799999.999999996
BWA,1966,36900000.0
BWA,1967,42049500.0
BWA,1968,47500000.0
BWA,1969,55550000.0
BWA,1970,68950000.0
BWA,1971,90800000.0
BWA,1972,127100000.0
BWA,1973,169450000.0
BWA,1974,207950000.0
BWA,1975,262649999.99999997
BWA,1976,323500000.0
BWA,1977,380250000.0
BWA,1978,488950000.0
BWA,1979,668200000.0
BWA,1980,824550000.0
BWA,1981,898500000.0
BWA,1982,1045050000.0
BWA,1983,1285850000.0
BWA,1984,1611050000.0
BWA,1985,2120949999.9999998
BWA,1986,2616900000.0
BWA,1987,3299500000.0
BWA,1988,4835800000.0
BWA,1989,6213550000.0
BWA,1990,7052350000.0
BWA,1991,7970750000.0
BWA,1992,8747900000.0
BWA,1993,10080305000.0
BWA,1994,11434600000.0
BWA,1995,13114200000.0
BWA,1996,16114900000.0
BWA,1997,18327800000.0
BWA,1998,20244000000.0
BWA,1999,25361400000.0
BWA,2000,29530900000.0
BWA,2001,32065900000.0
BWA,2002,34416000000.0
BWA,2003,37181580600.0
BWA,2004,42036500200.0
BWA,2005,50752072000.0
BWA,2006,59106901000.0
BWA,2007,67152660800.0
BWA,2008,74720901400.0
BWA,2009,73462364600.0
BWA,2010,86867416000.0
BWA,2011,104979857400.0
BWA,2012,109870421900.0
BWA,2013,125158316400.0
BWA,2014,145868640600.0
BWA,2015,146066191400.0
BWA,2016,170564035200.0
BWA,2017,180102582000.0
BWA,2018,190365308600.0
BWA,2019,197503588400.0
BWA,2020,180798687600.0
CAF,1960,27500003300.0
CAF,1961,30200000500.0
CAF,1962,30500003800.0
CAF,1963,31700000800.0
CAF,1964,34800005100.0
CAF,1965,36900000000.0
CAF,1966,38800000000.0
CAF,1967,40300000000.0
CAF,1968,47474848000.0
CAF,1969,48882781000.0
CAF,1970,52269637900.0
CAF,1971,55470778500.0
CAF,1972,58046469600.0
CAF,1973,60443775600.0
CAF,1974,67733982000.0
CAF,1975,81151726200.0
CAF,1976,107803103500.0
CAF,1977,124632850100.0
CAF,1978,137780646300.0
CAF,1979,149067829200.0
CAF,1980,168399988700.0
CAF,1981,188799998000.0
CAF,1982,245900130800.0
CAF,1983,251000322300.0
CAF,1984,278699993600.0
CAF,1985,388545000000.0
CAF,1986,388647000000.0
CAF,1987,360942000000.0
CAF,1988,376748000000.0
CAF,1989,393634000000.0
CAF,1990,392255000000.0
CAF,1991,388567000000.0
CAF,1992,373723000000.0
CAF,1993,362103000000.0
CAF,1994,472576000000.0
CAF,1995,556745000000.0
CAF,1996,515538000000.0
CAF,1997,547331000000.0
CAF,1998,570683000000.0
CAF,1999,615377403800.0
CAF,2000,651102539300.0
CAF,2001,683069686500.0
CAF,2002,690985647100.0
CAF,2003,662425831200.0
CAF,2004,670964091200.0
CAF,2005,705416000000.0
CAF,2006,763713000000.0
CAF,2007,813587000000.0
CAF,2008,889060000000.0
CAF,2009,972276000000.0
CAF,2010,1060142000000.0
CAF,2011,1148896000000.0
CAF,2012,1281561000000.0
CAF,2013,835453000000.0
CAF,2014,935578000000.0
CAF,2015,1002592000000.0
CAF,2016,1081516000000.0
CAF,2017,1203324000000.0
CAF,2018,1233635000000.0
CAF,2019,1300902510700.0
CAF,2020,1325619658400.0
CAN,1960,39239090176.0
CAN,1961,41469849373.2046
CAN,1962,45131300479.4114
CAN,1963,48565203776.7579
CAN,1964,53258992994.1579
CAN,1965,58766438012.9371
CAN,1966,65811554588.5602
CAN,1967,70837307492.4793
CAN,1968,77394821620.5446
CAN,1969,85225027389.5083
CAN,1970,91842630000.0
CAN,1971,100244827000.0
CAN,1972,111940684000.0
CAN,1973,131334991000.0
CAN,1974,156879706000.0
CAN,1975,176823975000.0
CAN,1976,203683507000.0
CAN,1977,225049529000.0
CAN,1978,249394512000.0
CAN,1979,284734661000.0
CAN,1980,320189894000.0
CAN,1981,367121000000.0
CAN,1982,386773000000.0
CAN,1983,419691000000.0
CAN,1984,460243000000.0
CAN,1985,498075000000.0
CAN,1986,524450000000.0
CAN,1987,571926000000.0
CAN,1988,624401000000.0
CAN,1989,669026000000.0
CAN,1990,692997000000.0
CAN,1991,699253000000.0
CAN,1992,716019000000.0
CAN,1993,744608000000.0
CAN,1994,789507000000.0
CAN,1995,828973000000.0
CAN,1996,857023000000.0
CAN,1997,906895000000.0
CAN,1998,940539000000.0
CAN,1999,1007917000000.0
CAN,2000,1106063000000.0
CAN,2001,1144535000000.0
CAN,2002,1193687000000.0
CAN,2003,1254742000000.0
CAN,2004,1335724000000.0
CAN,2005,1421573000000.0
CAN,2006,1496574000000.0
CAN,2007,1577660000000.0
CAN,2008,1657040000000.0
CAN,2009,1571334000000.0
CAN,2010,1666046000000.0
CAN,2011,1774063000000.0
CAN,2012,1827205000000.0
CAN,2013,1902249000000.0
CAN,2014,1994897000000.0
CAN,2015,1990442000000.0
CAN,2016,2025533000000.0
CAN,2017,2140641000000.0
CAN,2018,2231168000000.0
CAN,2019,2310712000000.0
CAN,2020,2204061000000.0
CHE,1960,41642496000.0
CHE,1961,46846156800.0
CHE,1962,51950571520.0
CHE,1963,57126662144.0
CHE,1964,63322750976.0
CHE,1965,67110535168.0
CHE,1966,72066473984.0
CHE,1967,77576192000.0
CHE,1968,82835611648.0
CHE,1969,89754304512.0
CHE,1980,205542880000.0
CHE,1981,220656647000.0
CHE,1982,233768963000.0
CHE,1983,240831333000.0
CHE,1984,257403422000.0
CHE,1985,272919042000.0
CHE,1986,286427521000.0
CHE,1987,297351115000.0
CHE,1988,315665825000.0
CHE,1989,340726640000.0
CHE,1990,369509226000.0
CHE,1991,385929295000.0
CHE,1992,393956520000.0
CHE,1993,402596439000.0
CHE,1994,412537285000.0
CHE,1995,417579199000.0
CHE,1996,420822455000.0
CHE,1997,428309625000.0
CHE,1998,440568637000.0
CHE,1999,448437466000.0
CHE,2000,472595737000.0
CHE,2001,484723494000.0
CHE,2002,483439959000.0
CHE,2003,488937338000.0
CHE,2004,504278198000.0
CHE,2005,523662569000.0
CHE,2006,556438829000.0
CHE,2007,592442267000.0
CHE,2008,617696476000.0
CHE,2009,607377277000.0
CHE,2010,629325240000.0
CHE,2011,641200305000.0
CHE,2012,648980519000.0
CHE,2013,660648765000.0
CHE,2014,672818206000.0
CHE,2015,675735646000.0
CHE,2016,685440984000.0
CHE,2017,693694125000.0
CHE,2018,719613789000.0
CHE,2019,726920940000.0
CHE,2020,702224121000.0
CHI,1998,3590000000.0
CHI,1999,3871000000.0
CHI,2000,4256000000.0
CHI,2001,4330000000.0
CHI,2002,4446000000.0
CHI,2003,4491000000.0
CHI,2004,4672000000.0
CHI,2005,4855000000.0
CHI,2006,5259000000.0
CHI,2007,5755000000.0
CHL,1960,4521000.0
CHL,1961,5070700.0
CHL,1962,5957900.0
CHL,1963,9069100.0
CHL,1964,13759400.0
CHL,1965,19285100.0
CHL,1966,27583300.0
CHL,1967,35767300.0
CHL,1968,49452900.0
CHL,1969,72043000.0
CHL,1970,103127300.0
CHL,1971,132786200.00000001
CHL,1972,246559400.0
CHL,1973,1205476300.0
CHL,1974,9609527600.0
CHL,1975,37425087200.0
CHL,1976,134962124500.0
CHL,1977,300760724300.0
CHL,1978,506241301200.0
CHL,1979,812187712700.0
CHL,1980,1132431685000.0
CHL,1981,1345885243700.0
CHL,1982,1289341223100.0
CHL,1983,1603846028300.0
CHL,1984,1932426506200.0
CHL,1985,2847686144400.0
CHL,1986,3644650048600.0
CHL,1987,4883059000100.0
CHL,1988,6380116701600.0
CHL,1989,7977983648900.0
CHL,1990,10096424395700.0
CHL,1991,13212666666500.0
CHL,1992,16665745886300.0
CHL,1993,19924680966000.0
CHL,1994,23953800140800.0
CHL,1995,29141591313200.0
CHL,1996,32173374439800.0
CHL,1997,35621374458400.0
CHL,1998,37549275338200.0
CHL,1999,38246923164200.0
CHL,2000,42005194286600.0
CHL,2001,45067992919400.0
CHL,2002,48044478870100.0
CHL,2003,52299888133100.0
CHL,2004,60471710758500.0
CHL,2005,68831705427000.0
CHL,2006,82080219853900.0
CHL,2007,90702903280000.0
CHL,2008,93854108404200.0
CHL,2009,96686356858700.0
CHL,2010,111508610680000.0
CHL,2011,122006090354900.0
CHL,2012,129947342297000.0
CHL,2013,137876215768100.0
CHL,2014,148599453875000.0
CHL,2015,159553348309800.0
CHL,2016,169537387722400.0
CHL,2017,179749461246600.0
CHL,2018,190825823098800.0
CHL,2019,196379332652200.0
CHL,2020,200512436237200.0
CHN,1960,147010000000.0
CHN,1961,123230000000.0
CHN,1962,116220000000.0
CHN,1963,124830000000.0
CHN,1964,146990000000.0
CHN,1965,173400000000.0
CHN,1966,188870000000.0
CHN,1967,179420000000.0
CHN,1968,174410000000.0
CHN,1969,196220000000.0
CHN,1970,227970000000.0
CHN,1971,245690000000.0
CHN,1972,255240000000.0
CHN,1973,275620000000.0
CHN,1974,282770000000.0
CHN,1975,303950000000.0
CHN,1976,298860000000.0
CHN,1977,325000000000.0
CHN,1978,367870251960.0
CHN,1979,410045367150.0
CHN,1980,458758107780.0
CHN,1981,493583283730.0
CHN,1982,537335013629.99994
CHN,1983,602092410070.0
CHN,1984,727850230680.0
CHN,1985,909894802710.0
CHN,1986,1037615445370.0
CHN,1987,1217459467450.0
CHN,1988,1518038647670.0
CHN,1989,1717974173480.0
CHN,1990,1887286882720.0
CHN,1991,2200562845800.0
CHN,1992,2719453090000.0
CHN,1993,3567323035800.0
CHN,1994,4863745033400.0
CHN,1995,6133989133700.0
CHN,1996,7181362958700.0
CHN,1997,7971504449200.0
CHN,1998,8519550709000.001
CHN,1999,9056437577700.0
CHN,2000,10028013925300.0
CHN,2001,11086312304600.0
CHN,2002,12171742474800.0
CHN,2003,13742203491800.0
CHN,2004,16184016090700.0
CHN,2005,18731890311800.0
CHN,2006,21943847481700.0
CHN,2007,27009232371800.0
CHN,2008,31924461277900.0
CHN,2009,34851774373499.996
CHN,2010,41211925579600.0
CHN,2011,48794018052500.0
CHN,2012,53857995346900.0
CHN,2013,59296322954900.0
CHN,2014,64356310454400.0
CHN,2015,68885821804900.01
CHN,2016,74639505948400.0
CHN,2017,83203594856000.0
CHN,2018,91928112906700.0
CHN,2019,98651520000000.0
CHN,2020,101598620000000.0
CIV,1960,133926436900.0
CIV,1961,151630987300.0
CIV,1962,158103633900.0
CIV,1963,186469007400.0
CIV,1964,225685553200.0
CIV,1965,225399996400.0
CIV,1966,251599994900.0
CIV,1967,266400006100.0
CIV,1968,317200007200.0
CIV,1969,353900003300.0
CIV,1970,402300010500.0
CIV,1971,436200013800.0
CIV,1972,466099994600.0
CIV,1973,559100002300.0
CIV,1974,738999992300.0
CIV,1975,834499969000.0
CIV,1976,1114000064500.0
CIV,1977,1539199991800.0
CIV,1978,1782800056300.0
CIV,1979,1944899944400.0
CIV,1980,2149899960300.0
CIV,1981,2291399917600.0
CIV,1982,2486599942100.0
CIV,1983,2605799964700.0
CIV,1984,2989499875300.0
CIV,1985,3134800003100.0
CIV,1986,3171574087700.0
CIV,1987,3031708991500.0
CIV,1988,3054484062200.0
CIV,1989,3112694972400.0
CIV,1990,2939329970200.0
CIV,1991,2960043016200.0
