Country,Tax Type,month,Apr-20,Mar-20,Jun-19,Jun-20,Jul-19,Jul-20,Income_Group,May-20,IDA,Region_Code,Oct-19,Jan-20,Jan-19,Sep-19,Aug-19,Apr-19,Country_Code,May-19,Mar-19,Feb-20,Feb-19,Units (LCU),Nov-19,Dec-19,grmonth
ANGUILLA,Tax Revenue,0,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,0.028338136407300665
ANGUILLA,Tax Revenue,1,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,0.0
ANGUILLA,Tax Revenue,2,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,-0.49916154276131913
ANGUILLA,Tax Revenue,3,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,-0.4758583690987125
ANGUILLA,Tax Revenue,4,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,-0.5389930898321816
ANGUILLA,Tax Revenue,5,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,-0.3247496423462089
ANGUILLA,Tax Revenue,6,9.77,8.96,13.98,9.44,20.69,,High Income,9.34,,LAC,13.05,21.41,20.82,12.65,13.67,18.64,AIA,20.26,17.89,17.11,17.11,mill lcu,12.69,16.36,
ANGUILLA,VAT,0,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,0.2139303482587063
ANGUILLA,VAT,1,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,0.0
ANGUILLA,VAT,2,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,-0.6210526315789474
ANGUILLA,VAT,3,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,-0.5018450184501846
ANGUILLA,VAT,4,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,-0.4879310344827586
ANGUILLA,VAT,5,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,-0.4756380510440835
ANGUILLA,VAT,6,4.05,2.88,4.31,2.26,10.33,,High Income,2.97,,LAC,3.27,12.2,10.05,4.52,4.27,8.13,AIA,5.8,7.6,8.13,8.13,mill lcu,2.86,4.88,
ANGUILLA,Income Taxes,0,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,0.021126760563380302
ANGUILLA,Income Taxes,1,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,0.0
ANGUILLA,Income Taxes,2,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,-0.034965034965034995
ANGUILLA,Income Taxes,3,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,-0.27210884353741494
ANGUILLA,Income Taxes,4,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,-0.3926380368098159
ANGUILLA,Income Taxes,5,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,-0.3777777777777778
ANGUILLA,Income Taxes,6,1.07,1.38,1.35,0.84,1.53,,High Income,0.99,,LAC,1.4,1.45,1.42,1.48,1.44,1.47,AIA,1.63,1.43,1.22,1.22,mill lcu,1.06,1.42,
ANGUILLA,Tax Revenue - Taxes on Property,0,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,-0.3235294117647059
ANGUILLA,Tax Revenue - Taxes on Property,1,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,0.0
ANGUILLA,Tax Revenue - Taxes on Property,2,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,0.14285714285714277
ANGUILLA,Tax Revenue - Taxes on Property,3,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,0.4166666666666668
ANGUILLA,Tax Revenue - Taxes on Property,4,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,-0.7031250000000001
ANGUILLA,Tax Revenue - Taxes on Property,5,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,-0.4141414141414142
ANGUILLA,Tax Revenue - Taxes on Property,6,0.34,0.16,0.99,0.58,0.35,,High Income,1.14,,LAC,0.26,0.23,0.34,0.59,0.77,0.24,AIA,3.84,0.14,0.15,0.15,mill lcu,0.27,0.51,
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,0,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,1,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,-0.0013123359580052214
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,2,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,-0.4793577981651376
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,3,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,-0.5090909090909091
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,4,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,-0.5294771968854283
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,5,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,-0.2128240109140519
ANGUILLA,Tax Revenue -Taxes on International Trade and Transactions,6,4.32,4.54,7.33,5.77,8.48,,High Income,4.23,,LAC,8.11,,9.01,6.06,7.2,8.8,AIA,8.99,8.72,7.61,7.62,mill lcu,8.49,9.55,
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,0,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,0.6844660194174758
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,1,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,0.0
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,2,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,-0.5559006211180124
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,3,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,-0.5471264367816092
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,4,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,-0.8358208955223881
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,5,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,-0.8086124401913876
ANGUILLA,Taxes on Goods and Services – Accommodation Tax,6,1.97,1.43,2.09,0.4,1.95,,High Income,0.44,,LAC,0.63,6.94,4.12,1.66,2.08,4.35,AIA,2.68,3.22,4.14,4.14,mill lcu,0.61,2.67,
ANGUILLA,Taxes on Goods and Services – Licenses,0,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,-0.05177111716621252
ANGUILLA,Taxes on Goods and Services – Licenses,1,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,0.0
ANGUILLA,Taxes on Goods and Services – Licenses,2,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,-0.2781065088757396
ANGUILLA,Taxes on Goods and Services – Licenses,3,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,-0.4777070063694268
ANGUILLA,Taxes on Goods and Services – Licenses,4,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,-0.2654867256637168
ANGUILLA,Taxes on Goods and Services – Licenses,5,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,-0.03191489361702119
ANGUILLA,Taxes on Goods and Services – Licenses,6,0.82,1.22,0.94,0.91,1.3,,High Income,0.83,,LAC,1.02,3.48,3.67,0.82,0.95,1.57,AIA,1.13,1.69,2.02,2.02,mill lcu,1.02,0.85,
ANGUILLA,Taxes on Goods and Services – Stamp Duties,0,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,0.47368421052631593
ANGUILLA,Taxes on Goods and Services – Stamp Duties,1,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,0.0
ANGUILLA,Taxes on Goods and Services – Stamp Duties,2,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,-0.933884297520661
ANGUILLA,Taxes on Goods and Services – Stamp Duties,3,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,-0.888888888888889
ANGUILLA,Taxes on Goods and Services – Stamp Duties,4,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,0.5573770491803278
ANGUILLA,Taxes on Goods and Services – Stamp Duties,5,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,0.6923076923076923
ANGUILLA,Taxes on Goods and Services – Stamp Duties,6,0.08,0.08,0.13,0.22,1.83,,High Income,0.95,,LAC,0.8,0.56,0.38,0.78,0.32,0.72,AIA,0.61,1.21,0.48,0.48,mill lcu,0.34,0.38,
ANGUILLA,Customs Duties,0,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,-0.5283286118980169
ANGUILLA,Customs Duties,1,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,-0.0016750418760468656
ANGUILLA,Customs Duties,2,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,-0.6945668135095447
ANGUILLA,Customs Duties,3,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,-0.7424023154848046
ANGUILLA,Customs Duties,4,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,-0.7320169252468265
ANGUILLA,Customs Duties,5,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,-0.5401069518716578
ANGUILLA,Customs Duties,6,1.78,2.08,5.61,2.58,6.67,,High Income,1.9,,LAC,4.03,3.33,7.06,4.67,5.64,6.91,AIA,7.09,6.81,5.96,5.97,mill lcu,3.99,4.27,
ANTIGUA AND BARBUDA,Capital Revenue,0,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,inf
ANTIGUA AND BARBUDA,Capital Revenue,1,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,-0.23529411764705885
ANTIGUA AND BARBUDA,Capital Revenue,2,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,-0.8765432098765432
ANTIGUA AND BARBUDA,Capital Revenue,3,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,-0.6956521739130435
ANTIGUA AND BARBUDA,Capital Revenue,4,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,-0.17543859649122803
ANTIGUA AND BARBUDA,Capital Revenue,5,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,-0.4000000000000001
ANTIGUA AND BARBUDA,Capital Revenue,6,0.07,0.1,0.2,0.12,0.17,,High Income,0.47,IBRD,LAC,0.18,0.36,0.0,0.28,0.18,0.23,ATG,0.57,0.81,0.13,0.17,mill lcu,0.13,0.22,
ANTIGUA AND BARBUDA,Total Revenue,0,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,0.3351290048199603
ANTIGUA AND BARBUDA,Total Revenue,1,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,0.12886008387342734
ANTIGUA AND BARBUDA,Total Revenue,2,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,0.29177022921844786
ANTIGUA AND BARBUDA,Total Revenue,3,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,-0.4233184880666895
ANTIGUA AND BARBUDA,Total Revenue,4,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,-0.4577245508982036
ANTIGUA AND BARBUDA,Total Revenue,5,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,-0.2413176330302579
ANTIGUA AND BARBUDA,Total Revenue,6,50.5,93.55,67.09,50.9,76.42,,High Income,45.28,IBRD,LAC,67.6,94.18,70.54,63.66,59.42,87.57,ATG,83.5,72.42,59.22,52.46,mill lcu,61.6,83.74,
ANTIGUA AND BARBUDA,Non-tax Revenue,0,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,0.5963975983989326
ANTIGUA AND BARBUDA,Non-tax Revenue,1,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,-0.20092378752886839
ANTIGUA AND BARBUDA,Non-tax Revenue,2,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,-0.1603773584905661
ANTIGUA AND BARBUDA,Non-tax Revenue,3,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,-0.16551193225558125
ANTIGUA AND BARBUDA,Non-tax Revenue,4,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,-0.3722098214285715
ANTIGUA AND BARBUDA,Non-tax Revenue,5,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,-0.32498210450966364
ANTIGUA AND BARBUDA,Non-tax Revenue,6,10.84,9.79,13.97,9.43,15.51,,High Income,11.25,IBRD,LAC,17.72,23.93,14.99,17.81,18.13,12.99,ATG,17.92,11.66,6.92,8.66,mill lcu,12.62,11.81,
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,0,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,-0.3091684434968017
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,1,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,-0.29642248722316866
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,2,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,-0.3134328358208955
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,3,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,0.1273972602739727
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,4,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,-0.2581227436823104
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,5,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,0.07133592736705575
ANTIGUA AND BARBUDA,Non-tax Revenue – Citizenship by Investment,6,8.23,5.52,7.71,8.26,11.15,,High Income,8.22,IBRD,LAC,11.33,6.48,9.38,14.05,13.03,7.3,ATG,11.08,8.04,4.13,5.87,mill lcu,7.07,6.2,
ANTIGUA AND BARBUDA,Tax Revenue,0,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,0.26444644464446443
ANTIGUA AND BARBUDA,Tax Revenue,1,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,0.19433660653117146
ANTIGUA AND BARBUDA,Tax Revenue,2,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,0.37837393021724824
ANTIGUA AND BARBUDA,Tax Revenue,3,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,-0.4682220434432824
ANTIGUA AND BARBUDA,Tax Revenue,4,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,-0.48109179627935345
ANTIGUA AND BARBUDA,Tax Revenue,5,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,-0.21912650602409642
ANTIGUA AND BARBUDA,Tax Revenue,6,39.66,83.75,53.12,41.48,60.92,,High Income,34.03,IBRD,LAC,49.88,70.24,55.55,45.85,41.29,74.58,ATG,65.58,60.76,52.3,43.79,mill lcu,48.98,71.94,
ANTIGUA AND BARBUDA,VAT,0,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,0.333963691376702
ANTIGUA AND BARBUDA,VAT,1,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,0.30158730158730174
ANTIGUA AND BARBUDA,VAT,2,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,0.31291759465478824
ANTIGUA AND BARBUDA,VAT,3,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,-0.5257731958762887
ANTIGUA AND BARBUDA,VAT,4,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,-0.5948453608247423
ANTIGUA AND BARBUDA,VAT,5,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,-0.23744911804613297
ANTIGUA AND BARBUDA,VAT,6,17.02,35.37,22.11,16.86,32.86,,High Income,11.79,IBRD,LAC,14.82,35.27,26.44,23.34,19.0,35.89,ATG,29.1,26.94,24.6,18.9,mill lcu,23.2,32.96,
ANTIGUA AND BARBUDA,Income Taxes,0,4.07,21.77,4.56,4.63,6.54,,High Income,5.68,IBRD,LAC,12.71,13.78,9.98,2.85,2.31,10.33,ATG,10.32,8.57,4.75,2.21,mill lcu,2.58,6.16,0.38076152304609207
ANTIGUA AND BARBUDA,Income Taxes,1,4.07,21.77,4.56,4.63,6.54,,High Income,5.68,IBRD,LAC,12.71,13.78,9.98,2.85,2.31,10.33,ATG,10.32,8.57,4.75,2.21,mill lcu,2.58,6.16,1.149321266968326
ANTIGUA AND BARBUDA,Income Taxes,2,4.07,21.77,4.56,4.63,6.54,,High Income,5.68,IBRD,LAC,12.71,13.78,9.98,2.85,2.31,10.33,ATG,10.32,8.57,4.75,2.21,mill lcu,2.58,6.16,1.5402567094515751
ANTIGUA AND BARBUDA,Income Taxes,3,4.07,21.77,4.56,4.63,6.54,,High Income,5.68,IBRD,LAC,12.71,13.78,9.98,2.85,2.31,10.33,ATG,10.32,8.57,4.75,2.21,mill lcu,2.58,6.16,-0.606001936108422
