,Country_Code,year,BCA,BCA_NGDPD,FLIBOR6,GGR,GGR_NGDP,GGSB,GGSB_NPGDP,GGX,GGXCNL,GGXCNL_NGDP,GGXONLB,GGXONLB_NGDP,GGXWDG,GGXWDG_NGDP,GGXWDN,GGXWDN_NGDP,GGX_NGDP,LE,LP,LUR,NGAP_NPGDP,NGDP,NGDPD,NGDPDPC,NGDPPC,NGDPRPC,NGDPRPPPPC,NGDP_D,NGDP_FY,NGDP_R,NGDP_RPCH,NGSD_NGDP,NID_NGDP,PCPI,PCPIE,PCPIEPCH,PCPIPCH,PPPEX,PPPGDP,PPPPC,PPPSH,TMG_RPCH,TM_RPCH,TXG_RPCH,TX_RPCH,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,Country_Code2,Small_States,IBRD_IDA,_merge
4545,LBY,2017,2.413,7.988,,21.935,52.407,,,40.127,-18.192,-43.464,-18.192,-43.464,,,,,95.871,,6.448,,,41.855,30.211,4685.07,6490.77,3182.9,10708.89,203.927,41.855,20.525,64.014,,43.774,305.853,328.349,28.047,28.047,0.606,69.056,10708.89,0.057,-5.009,-4.417,72.205,71.135,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4546,LBY,2018,0.741,1.789,,49.163,85.648,,,49.274,-0.112,-0.194,-0.112,-0.194,,,,,85.843,,6.513,,,57.401,41.432,6361.58,8813.43,3714.87,12498.71,237.248,57.401,24.194,17.879,,36.803,302.196,324.423,-1.196,-1.196,0.689,83.357,12798.8,0.065,55.688,56.647,34.68,34.777,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4547,LBY,2019,-0.119,-0.298,,57.366,103.953,,,56.156,1.21,2.193,1.21,2.193,,,,,101.761,,6.578,,,55.184,39.832,6055.46,8389.33,4041.87,13598.93,207.561,55.184,26.587,9.89,,40.424,315.984,339.225,4.563,4.563,0.592,93.236,14174.04,0.069,6.522,6.033,-12.987,-12.937,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4548,LBY,2020,-13.031,-59.763,,18.744,62.049,,,49.84,-31.096,-102.938,-31.096,-102.938,,,,,164.986,,6.644,,,30.209,21.805,3282.04,4546.99,1334.54,4490.09,340.715,30.209,8.866,-66.652,,77.441,386.308,414.722,22.256,22.256,0.958,31.531,4746.04,0.024,-10.054,-10.687,-88.438,-87.94,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4549,LBY,2021,-7.126,-22.44,,27.871,63.35,,,46.888,-19.016,-43.223,-19.016,-43.223,,,,,106.573,,6.71,,,43.996,31.757,4732.7,6556.76,2325.84,7825.32,281.909,43.996,15.606,76.021,,54.133,444.713,477.422,15.119,15.119,0.776,56.727,8454.14,0.041,-15.273,-15.804,198.824,188.41,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4550,LBY,2022,-4.585,-10.675,,38.157,64.115,,,57.924,-19.768,-33.216,-19.768,-33.216,,,,,97.332,,6.777,,,59.513,42.956,6338.52,8781.49,3568.04,12004.71,246.115,59.513,24.181,54.941,,41.558,511.947,549.602,15.119,15.119,0.665,89.458,13200.1,0.06,18.369,16.426,81.813,80.936,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4551,LBY,2023,-4.124,-8.325,,42.998,62.645,,,63.165,-20.168,-29.383,-20.168,-29.383,,,,,92.028,,6.845,,,68.637,49.543,7238.05,10027.71,3854.48,12968.46,260.157,68.637,26.383,9.107,,37.669,574.451,616.702,12.209,12.209,0.691,99.374,14518.24,0.063,9.048,7.388,16.284,16.219,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4552,LBY,2024,-4.636,-8.498,,43.877,58.05,,,66.462,-22.586,-29.881,-22.586,-29.881,,,,,87.931,,6.913,,,75.585,54.557,7891.84,10933.48,3827.74,12878.48,285.638,75.585,26.462,0.298,,35.525,644.585,691.995,12.209,12.209,0.744,101.576,14693.21,0.061,5.22,3.38,2.849,2.869,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4553,LBY,2025,-5.142,-8.553,,45.933,55.148,,,69.612,-23.679,-28.43,-23.679,-28.43,,,,,83.578,,6.982,,,83.29,60.119,8610.33,11928.89,3801.26,12789.39,313.814,83.29,26.541,0.3,,33.702,723.283,776.481,12.209,12.209,0.802,103.875,14877.14,0.06,4.739,2.993,2.346,2.366,55.0,YES,YES,MENA,Middle East & North Africa,NO,Libya,Upper-Middle Income,LY,NO,IBRD,both
4554,LCA,1980,,,,,,,,,,,,,,,,,,,0.116,,,0.46,0.17,1461.63,3946.4,12551.11,6246.2,31.443,0.465,1.462,-0.51,,,39.645,43.467,21.45,19.367,1.611,0.285,2450.07,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4555,LCA,1981,,,,,,,,,,,,,,,,,,,0.118,,,0.525,0.194,1645.76,4443.55,13014.56,6476.84,34.143,0.506,1.537,5.105,,,45.641,47.58,9.463,15.125,1.598,0.328,2780.9,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4556,LCA,1982,,,,,,,,,,,,,,,,,,,0.12,,,0.495,0.183,1532.1,4136.66,13118.6,6528.62,31.533,0.493,1.569,2.114,,,47.747,47.843,0.553,4.614,1.39,0.356,2976.33,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4557,LCA,1983,,,,,,,,,,,,,,,,,,,0.121,,,0.532,0.197,1627.37,4393.9,13474.67,6705.82,32.609,0.556,1.633,4.059,,,48.45,48.477,1.324,1.473,1.383,0.385,3176.84,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4558,LCA,1984,,,,,,,,,,,,,,,,,,,0.123,,,0.679,0.251,2046.75,5526.21,14351.93,7142.4,38.505,0.686,1.763,8.01,,,49.443,49.22,1.534,2.049,1.576,0.431,3505.76,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4559,LCA,1985,,,,0.152,19.228,,,0.164,-0.012,-1.523,-0.003,-0.338,,,,,20.751,,0.125,,,0.768,0.284,2279.31,6154.14,15909.63,7917.61,38.682,0.791,1.986,12.59,,,49.691,49.708,0.99,0.503,1.535,0.5,4009.18,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4560,LCA,1986,,,,0.183,19.837,,,0.199,-0.015,-1.637,-0.006,-0.642,,,,,21.475,,0.127,,,0.918,0.34,2683.77,7246.18,17927.98,8922.06,40.418,0.925,2.271,14.402,,,50.772,51.949,4.51,2.174,1.572,0.584,4608.75,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4561,LCA,1987,,,,0.215,20.838,,,0.209,0.006,0.571,0.018,1.74,,,,,20.267,,0.129,,,1.014,0.375,2922.11,7889.7,18370.4,9142.23,42.948,1.031,2.361,3.924,,,54.345,54.581,5.066,7.039,1.63,0.622,4839.28,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4562,LCA,1988,,,,0.242,20.58,,,0.218,0.024,2.055,0.034,2.931,,,,,18.524,,0.13,,,1.16,0.43,3295.16,8896.92,20618.74,10261.15,43.15,1.177,2.689,13.899,,,54.796,55.458,1.607,0.829,1.582,0.733,5623.11,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4563,LCA,1989,,,,0.274,20.276,,,0.262,0.012,0.908,0.022,1.651,,,,,19.368,,0.133,,,1.314,0.487,3668.65,9905.34,22081.37,10989.04,44.858,1.352,2.93,8.983,,,57.204,57.554,3.779,4.395,1.583,0.83,6258.1,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4564,LCA,1990,,,,0.266,17.085,,,0.262,0.005,0.293,0.013,0.849,0.266,17.034,,,16.792,,0.134,,,1.565,0.58,4321.5,11668.05,24010.15,11948.92,48.596,1.559,3.22,9.89,,,59.682,61.014,6.012,4.331,1.653,0.947,7059.4,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4565,LCA,1991,,,,0.298,17.858,,,0.305,-0.007,-0.427,0.001,0.066,0.327,19.622,,,18.285,,0.136,,,1.657,0.614,4512.06,12182.57,23769.93,11829.37,51.252,1.666,3.232,0.376,,,62.987,64.864,6.31,5.539,1.686,0.982,7225.14,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4566,LCA,1992,,,,0.322,17.952,,,0.334,-0.012,-0.672,-0.002,-0.11,0.404,22.52,,,18.623,,0.138,,,1.82,0.674,4878.67,13172.41,25255.88,12568.87,52.156,1.794,3.489,7.952,,,66.553,66.91,3.156,5.661,1.678,1.085,7851.78,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4567,LCA,1993,,,,0.398,21.677,,,0.402,-0.005,-0.258,0.006,0.326,0.424,23.099,,,21.935,,0.139,,,1.849,0.685,4922.92,13291.88,25230.57,12556.27,52.682,1.834,3.509,0.583,,,67.069,67.398,0.728,0.775,1.655,1.117,8029.75,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4568,LCA,1994,,,,0.367,19.053,,,0.367,,-0.018,0.01,0.515,0.457,23.769,,,19.071,,0.142,,,1.927,0.714,5029.65,13580.06,25128.45,12505.45,54.043,1.924,3.566,1.599,,,68.856,71.345,5.857,2.664,1.663,1.159,8168.01,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4569,LCA,1995,,,,0.392,19.224,,,0.395,-0.003,-0.135,0.009,0.463,0.471,23.108,,,19.359,,0.145,,,2.06,0.763,5272.06,14234.57,25073.86,12478.28,56.771,2.039,3.628,1.749,,,72.892,74.659,4.645,5.863,1.711,1.204,8321.16,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4570,LCA,1996,,,,0.391,18.583,,,0.403,-0.012,-0.583,0.002,0.091,0.512,24.351,,,19.167,,0.147,,,2.13,0.789,5364.12,14483.13,25390.37,12635.8,57.042,2.102,3.734,2.922,,,73.566,72.953,-2.285,0.925,1.688,1.262,8580.49,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4571,LCA,1997,,,,0.399,18.259,,,0.423,-0.024,-1.121,-0.008,-0.386,0.592,27.1,,,19.381,,0.15,,,2.176,0.806,5385.85,14541.79,24775.58,12329.84,58.694,2.184,3.708,-0.694,,,73.562,74.366,1.937,-0.006,1.707,1.275,8517.11,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4572,LCA,1998,,,,0.498,21.163,,,0.445,0.053,2.258,0.075,3.169,0.697,29.598,,,18.905,,0.152,,,2.369,0.877,5773.29,15587.89,25936.88,12907.77,60.099,2.355,3.941,6.286,,,75.918,77.047,3.604,3.202,1.729,1.37,9016.69,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4573,LCA,1999,,,,0.561,22.898,,,0.521,0.04,1.642,0.064,2.605,0.718,29.309,,,21.256,,0.154,,,2.489,0.922,5998.31,16195.44,26326.09,13101.47,61.519,2.451,4.046,2.67,,,77.751,78.587,1.999,2.415,1.744,1.427,9284.15,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4574,LCA,2000,,,,0.492,20.107,,,0.521,-0.029,-1.192,0.005,0.192,0.817,33.391,,,21.299,,0.156,,,2.518,0.933,5978.96,16143.2,25951.95,12915.27,62.204,2.446,4.048,0.049,,,81.52,84.003,6.892,4.848,1.725,1.46,9356.79,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4575,LCA,2001,,,,0.458,19.302,,,0.532,-0.074,-3.127,-0.035,-1.474,0.917,38.691,,,22.429,,0.158,,,2.41,0.892,5652.12,15260.72,24765.24,12324.7,61.622,2.371,3.91,-3.409,,,85.819,86.501,2.974,5.273,1.672,1.441,9124.75,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4576,LCA,2002,,,,0.497,20.337,,,0.572,-0.075,-3.08,-0.035,-1.423,1.185,48.504,,,23.417,,0.159,,,2.43,0.9,5655.55,15270.0,24675.56,12280.07,61.883,2.444,3.927,0.417,,,85.599,85.916,-0.676,-0.256,1.653,1.47,9235.55,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4577,LCA,2003,,,,0.525,19.661,,,0.611,-0.086,-3.227,-0.031,-1.176,1.215,45.49,,,22.888,,0.161,,,2.666,0.987,6147.79,16599.04,25489.63,12685.19,65.121,2.67,4.094,4.264,,,86.485,86.355,0.51,1.034,1.708,1.561,9717.4,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4578,LCA,2004,,,,0.582,20.268,,,0.658,-0.076,-2.631,-0.009,-0.304,1.427,49.645,,,22.899,,0.162,,,2.88,1.067,6567.74,17732.9,27036.89,13455.21,65.588,2.873,4.392,7.268,,,87.748,89.376,3.499,1.46,1.675,1.719,10584.75,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4579,LCA,2005,,,,0.608,19.625,,,0.797,-0.189,-6.112,-0.108,-3.494,1.59,51.326,,,25.737,,0.164,,,3.066,1.136,6911.11,18660.0,26615.15,13245.32,70.11,3.098,4.374,-0.411,,,91.179,94.006,5.18,3.911,1.737,1.766,10744.18,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4580,LCA,2006,,,,0.672,19.378,,,0.846,-0.173,-4.998,-0.095,-2.729,1.662,47.883,,,24.376,,0.166,,,3.424,1.268,7622.71,20581.31,27924.53,13896.95,73.703,3.47,4.646,6.233,,,94.429,94.64,0.675,3.564,1.772,1.932,11613.91,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4581,LCA,2007,,,,0.753,20.487,,,0.811,-0.058,-1.584,0.026,0.715,1.763,47.956,,,22.071,,0.168,,,3.607,1.336,7936.94,21429.74,28137.05,14002.71,76.162,3.676,4.737,1.943,,,97.095,101.07,6.794,2.823,1.783,2.023,12016.68,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4582,LCA,2008,,,,0.829,21.492,,,0.857,-0.028,-0.716,0.061,1.573,1.798,46.608,,,22.207,,0.17,,,3.882,1.438,8440.81,22790.18,29165.95,14514.75,78.14,3.857,4.968,4.884,,,102.483,104.51,3.404,5.55,1.795,2.163,12698.36,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4583,LCA,2009,,,,0.827,21.523,,,0.928,-0.101,-2.623,-0.011,-0.299,1.927,50.154,,,24.146,,0.165,,,3.784,1.402,8508.12,22971.91,29601.09,14731.31,77.605,3.842,4.876,-1.848,,,102.323,101.28,-3.091,-0.157,1.769,2.139,12986.07,0.003,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4584,LCA,2010,,,,0.875,21.46,,,1.041,-0.167,-4.093,-0.065,-1.589,2.121,52.059,,,25.552,,0.166,,,4.014,1.487,8968.8,24215.76,29563.36,14712.53,81.911,4.075,4.901,0.506,,,105.648,105.56,4.226,3.25,1.846,2.175,13120.65,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4585,LCA,2011,,,,0.915,21.396,,,1.143,-0.228,-5.324,-0.122,-2.849,2.338,54.665,,,26.72,,0.167,,,4.258,1.577,9422.39,25440.46,30687.86,15272.15,82.901,4.277,5.136,4.803,,,108.574,110.61,4.784,2.769,1.83,2.327,13904.22,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4586,LCA,2012,,,,0.879,20.102,,,1.208,-0.329,-7.517,-0.206,-4.703,2.622,59.943,,,27.618,,0.169,,,4.334,1.605,9491.45,25626.92,30264.68,15061.55,84.676,4.374,5.118,-0.348,,,113.11,116.15,5.009,4.178,1.876,2.311,13662.86,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4587,LCA,2013,,,,0.923,20.25,,,1.14,-0.217,-4.762,-0.077,-1.688,2.782,61.061,,,25.012,,0.171,,,4.495,1.665,9750.31,26325.84,29316.79,14589.82,89.798,4.556,5.006,-2.198,,,114.775,115.29,-0.74,1.472,1.877,2.394,14023.77,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4588,LCA,2014,-0.044,-2.48,,0.968,20.278,,,1.114,-0.146,-3.049,0.003,0.063,2.946,61.694,,,23.327,,0.173,,,4.739,1.755,10167.4,27451.97,29376.61,14619.59,93.448,4.775,5.071,1.306,14.723,17.203,118.813,119.52,3.669,3.518,1.931,2.454,14213.31,0.002,,,,,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4589,LCA,2015,,0.012,,1.042,21.177,,,1.157,-0.115,-2.334,0.041,0.836,2.98,60.567,,,23.51,,0.174,,,4.882,1.808,10375.92,28014.98,29042.36,14453.25,96.462,4.92,5.061,-0.202,18.136,18.124,117.644,116.41,-2.602,-0.984,2.011,2.427,13930.35,0.002,8.49,16.407,36.495,9.544,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4590,LCA,2016,-0.122,-6.518,,1.092,21.301,,,1.161,-0.069,-1.353,0.089,1.742,3.091,60.285,,,22.654,,0.176,,,5.037,1.865,10609.62,28645.98,29867.19,14863.74,95.911,5.127,5.251,3.762,13.94,20.459,114.022,113.11,-2.835,-3.079,1.958,2.573,14633.12,0.002,21.327,16.901,-18.77,-8.708,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4591,LCA,2017,-0.019,-0.965,,1.136,20.878,,,1.257,-0.12,-2.208,0.042,0.775,3.258,59.869,,,23.087,,0.177,,,5.398,1.999,11275.12,30442.82,30650.87,15253.74,99.321,5.443,5.434,3.489,20.594,21.559,114.141,115.35,1.98,0.105,1.996,2.705,15253.74,0.002,-5.626,-2.413,0.113,12.094,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4592,LCA,2018,0.045,2.169,,1.235,21.995,,,1.293,-0.058,-1.033,0.108,1.919,3.368,59.979,,,23.029,,0.179,,,5.578,2.066,11560.86,31214.32,31214.37,15534.17,100.0,5.616,5.578,2.639,23.423,21.254,116.865,117.853,2.17,2.386,1.962,2.843,15907.15,0.002,-5.552,-4.336,-26.919,2.203,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4593,LCA,2019,0.112,5.29,,1.23,21.467,,,1.428,-0.198,-3.453,-0.027,-0.474,3.514,61.321,,,24.92,,0.18,,,5.731,2.122,11803.1,31868.37,31555.22,15703.8,100.992,5.731,5.674,1.729,26.638,21.348,117.491,118.882,0.873,0.536,1.947,2.943,16367.92,0.002,-6.041,-2.761,-8.824,1.263,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4594,LCA,2020,-0.297,-16.797,,0.98,20.044,,,1.533,-0.552,-11.29,-0.386,-7.887,4.162,85.096,,,31.334,,0.181,,,4.779,1.77,9780.5,26407.34,26059.09,12968.59,101.336,4.891,4.716,-16.897,9.365,26.162,117.892,120.706,1.534,0.341,1.926,2.48,13707.87,0.002,-24.873,-29.076,-28.689,-62.693,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4595,LCA,2021,-0.179,-9.257,,1.142,21.403,,,1.448,-0.307,-5.749,-0.128,-2.407,4.679,87.702,,,27.152,,0.182,,,5.229,1.937,10635.59,28716.09,27762.04,13816.08,103.437,5.335,5.055,7.206,16.668,25.925,120.335,123.282,2.134,2.072,1.924,2.718,14926.3,0.002,29.212,22.528,28.458,57.369,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4596,LCA,2022,-0.068,-3.239,,1.263,21.98,,,1.418,-0.155,-2.691,0.032,0.551,5.094,88.65,,,24.671,,0.183,,,5.651,2.093,11422.47,30840.67,29219.1,14541.21,105.55,5.746,5.354,5.911,21.333,24.572,122.793,125.747,2.0,2.043,1.929,2.93,15989.17,0.002,17.675,15.823,23.806,32.388,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4597,LCA,2023,-0.018,-0.811,,1.363,22.389,,,1.496,-0.133,-2.18,0.059,0.976,5.267,86.511,,,24.569,,0.184,,,6.03,2.233,12111.74,32701.69,30374.77,15116.34,107.661,6.088,5.601,4.61,21.176,21.987,125.249,128.262,2.0,2.0,1.932,3.12,16922.8,0.002,13.409,15.399,14.065,18.549,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4598,LCA,2024,-0.013,-0.568,,1.438,22.731,,,1.548,-0.11,-1.746,0.091,1.44,5.42,85.696,,,24.478,,0.186,,,6.264,2.32,12502.25,33756.06,30739.33,15297.77,109.814,6.324,5.704,1.838,20.381,20.949,127.754,130.827,2.0,2.0,1.934,3.239,17453.4,0.002,5.284,7.503,8.888,6.936,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4599,LCA,2025,-0.006,-0.255,,1.513,23.047,,,1.598,-0.085,-1.3,0.123,1.876,5.549,84.545,,,24.347,,0.187,,,6.507,2.41,12905.76,34845.56,31109.27,15481.87,112.01,6.563,5.809,1.841,20.683,20.938,130.309,133.444,2.0,2.0,1.935,3.363,18009.15,0.002,5.321,7.276,8.992,6.678,89.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Lucia,Upper-Middle Income,LC,YES,IDA,both
4600,LKA,1980,-0.848,-16.88,,,,,,,,,,,,,,,,,15.557,,,83.073,5.024,322.965,5339.91,92341.84,2662.51,5.783,83.073,1436.56,5.847,26.356,44.622,4.123,3.792,24.672,26.145,5.079,16.357,1051.41,0.123,14.031,16.562,-0.994,4.425,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4601,LKA,1981,-0.672,-12.855,,,,,,,,,,,,,,,,,15.767,,,100.615,5.228,331.567,6381.35,95981.62,2767.45,6.649,100.615,1513.35,5.345,13.22,27.353,4.863,4.485,18.27,17.969,5.334,18.861,1196.25,0.127,-10.227,-10.227,4.054,4.054,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4602,LKA,1982,-0.794,-14.074,,,,,,,,,,,,,,,,,15.965,,,117.462,5.644,353.509,7357.24,99748.87,2876.07,7.376,117.462,1592.54,5.233,13.519,29.016,5.39,4.727,5.388,10.826,5.574,21.075,1320.02,0.133,,0.0,5.195,5.195,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4603,LKA,1983,-0.47,-7.722,,,,,,,,,,,,,,,,,16.152,,,143.931,6.093,377.207,8911.2,101866.4,2937.13,8.748,143.931,1645.32,3.314,15.305,24.382,6.142,5.74,21.435,13.964,6.361,22.626,1400.83,0.134,10.127,10.127,-4.938,-4.938,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4604,LKA,1984,-0.054,-0.756,,,,,,,,,,,,,,,,,16.325,,,181.979,7.142,437.452,11147.02,107560.33,3101.3,10.364,181.979,1755.97,6.725,21.615,23.571,7.164,6.284,9.482,16.638,7.274,25.019,1532.51,0.137,3.448,3.448,16.883,16.883,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4605,LKA,1985,-0.422,-5.968,,,,,,,,,,,,,,,,,16.486,,,192.193,7.064,428.513,11657.98,111792.64,3223.33,10.428,192.193,1843.01,4.957,15.012,22.084,7.271,6.377,1.482,1.481,7.095,27.09,1643.19,0.139,11.111,11.111,11.111,11.111,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4606,LKA,1986,-0.564,-7.443,,,,,,,,,,,,,,,,,16.649,,,212.432,7.571,454.721,12759.29,115435.85,3328.38,11.053,212.432,1921.92,4.281,12.958,21.501,7.85,6.956,9.074,7.976,7.371,28.818,1730.9,0.14,1.0,1.0,5.0,5.0,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4607,LKA,1987,-0.496,-6.297,,,,,,,,,,,,,,,,,16.815,,,232.849,7.884,468.846,13847.55,115958.15,3343.44,11.942,232.849,1949.85,1.454,13.822,21.203,8.456,7.663,10.167,7.717,7.772,29.96,1781.73,0.137,,,-0.952,-0.952,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
4608,LKA,1988,-0.665,-8.074,,,,,,,,,,,,,,,,,16.984,,,262.746,8.24,485.167,15470.36,117904.27,3399.55,13.121,262.746,2002.47,2.698,12.965,22.089,9.639,8.815,15.03,13.992,8.249,31.854,1875.52,0.135,-4.95,-4.95,-2.885,-2.885,88.0,NO,NO,SA,South Asia,YES,Sri Lanka,Lower-Middle Income,LK,NO,IBRD,both
