Country,Tax_Type,month,Income_Group,Units(LCU),IDA,Region_Code,Units (LCU),Country_Code,LCU_USD_ex_rate,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
Russian Federation,Fiscal Balance,22,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,,,,4456.381943092099,68.83750802225131,,,2020,0,Oct,
Russian Federation,Income Taxes,1,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,393.67628453518,,6.081097792093015,,,,,2019,0,Jan,
Russian Federation,Income Taxes,2,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,849.23833342028,,13.118141877457493,,,,,2019,0,Feb,
Russian Federation,Income Taxes,3,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,1945.7186146799702,,30.055417703748667,,,,,2019,0,Mar,
Russian Federation,Income Taxes,4,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,3038.7508074552097,,46.93943108042469,,,,,2019,0,Apr,
Russian Federation,Income Taxes,5,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,3677.5583544601395,,56.807059170470055,,,,,2019,0,May,
Russian Federation,Income Taxes,6,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,4151.87049058835,,64.13373491162567,,,,,2019,0,Jun,
Russian Federation,Income Taxes,7,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,5118.85188889449,,79.07064799791296,,,,,2019,0,Jul,
Russian Federation,Income Taxes,8,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,5729.058235140679,,88.49647477653174,,,,,2019,0,Aug,
Russian Federation,Income Taxes,9,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,6222.7241224051395,,96.12210693931263,,,,,2019,0,Sep,
Russian Federation,Income Taxes,10,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,7076.48922172315,,109.31017354220414,,,,,2019,0,Oct,
Russian Federation,Income Taxes,11,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,7637.1278533985405,,117.97033032373007,,,,,2019,0,Nov,
Russian Federation,Income Taxes,12,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,8499.598016791671,,131.29286361411775,,,,,2019,0,Dec,
Russian Federation,Income Taxes,13,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,387.93424862748,-0.04532617610788025,5.992400851860353,393.67628453518,6.081097792093015,-5.7420359077000285,-0.08869694023266206,2020,0,Jan,
Russian Federation,Income Taxes,14,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,842.79732372495,-0.038543358584204754,13.018647924238117,849.23833342028,13.118141877457493,-6.441009695329967,-0.09949395321937615,2020,0,Feb,
Russian Federation,Income Taxes,15,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,2109.68587376907,0.05044642254969773,32.588211718505136,1945.7186146799702,30.055417703748667,163.9672590890998,2.532794014756469,2020,0,Mar,
Russian Federation,Income Taxes,16,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,2896.1131231934105,-0.07667078010248254,44.7361139365997,3038.7508074552097,46.93943108042469,-142.63768426179922,-2.2033171438249894,2020,0,Apr,
Russian Federation,Income Taxes,17,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,3354.59128189001,-0.11627694236596928,51.818203023740566,3677.5583544601395,56.807059170470055,-322.9670725701294,-4.988856146729489,2020,0,May,
Russian Federation,Income Taxes,18,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,3851.35467862317,-0.10131837350867982,59.49168225969056,4151.87049058835,64.13373491162567,-300.51581196517964,-4.642052651935103,2020,0,Jun,
Russian Federation,Income Taxes,19,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,4683.62842638389,-0.11356679738691514,72.3477730346288,5118.85188889449,79.07064799791296,-435.22346251060026,-6.722874963284156,2020,0,Jul,
Russian Federation,Income Taxes,20,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,5248.27666593174,-0.11249740924295228,81.06986602755025,5729.058235140679,88.49647477653174,-480.7815692089389,-7.426608748981494,2020,0,Aug,
Russian Federation,Income Taxes,21,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,0.0,-1.0,0.0,6222.7241224051395,96.12210693931263,-6222.7241224051395,-96.12210693931263,2020,0,Sep,
Russian Federation,Income Taxes,22,Upper-Middle Income,bill lcu,IBRD,ECA,,RUS,0.015446949768064048,,,,7076.48922172315,109.31017354220414,,,2020,0,Oct,
"Korea, Rep.",Total Revenue,1,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,49100.0,,42.13299352344667,,,,,2019,0,Jan,
"Korea, Rep.",Total Revenue,2,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,73087.0,,62.71637673417814,,,,,2019,0,Feb,
"Korea, Rep.",Total Revenue,3,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,114056.0,,97.87211220591107,,,,,2019,0,Mar,
"Korea, Rep.",Total Revenue,4,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,161037.0,,138.18677959338658,,,,,2019,0,Apr,
"Korea, Rep.",Total Revenue,5,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,203841.0,,174.9171391611587,,,,,2019,0,May,
"Korea, Rep.",Total Revenue,6,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,231992.0,,199.07367481652628,,,,,2019,0,Jun,
"Korea, Rep.",Total Revenue,7,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,277504.0,,238.127784821396,,,,,2019,0,Jul,
"Korea, Rep.",Total Revenue,8,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,307828.0,,264.14898432455277,,,,,2019,0,Aug,
"Korea, Rep.",Total Revenue,9,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,338086.0,,290.1135488465986,,,,,2019,0,Sep,
"Korea, Rep.",Total Revenue,10,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,382629.0,,328.3361543560667,,,,,2019,0,Oct,
"Korea, Rep.",Total Revenue,11,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,409618.0,,351.49557110157184,,,,,2019,0,Nov,
"Korea, Rep.",Total Revenue,12,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,443853.0,,380.8728222884394,,,,,2019,0,Dec,
"Korea, Rep.",Total Revenue,13,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,49003.0,-0.006940855802453978,42.04975726332906,49100.0,42.13299352344667,-97.0,-0.08323626011760865,2020,0,Jan,
"Korea, Rep.",Total Revenue,14,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,73056.0,-0.005397166206947362,62.689775455171485,73087.0,62.71637673417814,-31.0,-0.02660127900665543,2020,0,Feb,
"Korea, Rep.",Total Revenue,15,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,111402.0,-0.02812862809470904,95.59469948063148,114056.0,97.87211220591107,-2654.0,-2.2774127252795893,2020,0,Mar,
"Korea, Rep.",Total Revenue,16,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,155748.0,-0.03765510827723915,133.6482581525412,161037.0,138.18677959338658,-5289.0,-4.538521440845386,2020,0,Apr,
"Korea, Rep.",Total Revenue,17,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,185162.0,-0.0961543751261988,158.8885814009864,203841.0,174.9171391611587,-18679.0,-16.028557760172305,2020,0,May,
"Korea, Rep.",Total Revenue,18,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,210754.0,-0.0960659305630541,180.84922437964318,231992.0,199.07367481652628,-21238.0,-18.224450436883103,2020,0,Jun,
"Korea, Rep.",Total Revenue,19,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,261424.0,-0.062631950946375,224.32944396891082,277504.0,238.127784821396,-16080.0,-13.798340852485182,2020,0,Jul,
"Korea, Rep.",Total Revenue,20,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,296469.0,-0.041692016805663194,254.40176083304908,307828.0,264.14898432455277,-11359.0,-9.74722349150369,2020,0,Aug,
"Korea, Rep.",Total Revenue,21,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,0.0,-1.0,0.0,338086.0,290.1135488465986,-338086.0,-290.1135488465986,2020,0,Sep,
"Korea, Rep.",Total Revenue,22,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,,,,382629.0,328.3361543560667,,,2020,0,Oct,
"Korea, Rep.",Tax Revenue,1,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,37083.0,,31.82113643238234,,,,,2019,0,Jan,
"Korea, Rep.",Tax Revenue,2,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,49173.0,,42.195635244978476,,,,,2019,0,Feb,
"Korea, Rep.",Tax Revenue,3,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,77964.0,,66.90135859596734,,,,,2019,0,Mar,
"Korea, Rep.",Tax Revenue,4,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,109356.0,,93.83901506619213,,,,,2019,0,Apr,
"Korea, Rep.",Tax Revenue,5,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,139532.0,,119.73321491473646,,,,,2019,0,May,
"Korea, Rep.",Tax Revenue,6,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,156201.0,,134.03698006834813,,,,,2019,0,Jun,
"Korea, Rep.",Tax Revenue,7,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,189356.0,,162.48747701885475,,,,,2019,0,Jul,
"Korea, Rep.",Tax Revenue,8,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,209513.0,,179.78431511360247,,,,,2019,0,Aug,
"Korea, Rep.",Tax Revenue,9,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,228095.0,,195.7296366136572,,,,,2019,0,Sep,
"Korea, Rep.",Tax Revenue,10,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,260410.0,,223.45932471366083,,,,,2019,0,Oct,
"Korea, Rep.",Tax Revenue,11,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,276595.0,,237.3477666724589,,,,,2019,0,Nov,
"Korea, Rep.",Tax Revenue,12,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,293454.0,,251.81457192320812,,,,,2019,0,Dec,
"Korea, Rep.",Tax Revenue,13,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,36470.0,-0.021423368823170873,31.29511759267006,37083.0,31.82113643238234,-613.0,-0.5260188397122789,2020,0,Jan,
"Korea, Rep.",Tax Revenue,14,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,46758.0,-0.05384310222422142,40.12330979978247,49173.0,42.195635244978476,-2415.0,-2.0723254451960074,2020,0,Feb,
"Korea, Rep.",Tax Revenue,15,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,69510.0,-0.11287031059876843,59.64693237911971,77964.0,66.90135859596734,-8454.0,-7.254426216847627,2020,0,Mar,
"Korea, Rep.",Tax Revenue,16,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,100664.0,-0.08406320568051132,86.38035967503535,109356.0,93.83901506619213,-8692.0,-7.458655391156782,2020,0,Apr,
"Korea, Rep.",Tax Revenue,17,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,118221.0,-0.15694725352682148,101.44612275632156,139532.0,119.73321491473646,-21311.0,-18.287092158414907,2020,0,May,
"Korea, Rep.",Tax Revenue,18,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,132950.0,-0.15308764211541304,114.08516270758115,156201.0,134.03698006834813,-23251.0,-19.95181736076698,2020,0,Jun,
"Korea, Rep.",Tax Revenue,19,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,168546.0,-0.1143271790354296,144.63029585341837,189356.0,162.48747701885475,-20810.0,-17.857181165436373,2020,0,Jul,
"Korea, Rep.",Tax Revenue,20,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,192524.0,-0.08565974830092224,165.20595611218016,209513.0,179.78431511360247,-16989.0,-14.578359001422314,2020,0,Aug,
"Korea, Rep.",Tax Revenue,21,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,0.0,-1.0,0.0,228095.0,195.7296366136572,-228095.0,-195.7296366136572,2020,0,Sep,
"Korea, Rep.",Tax Revenue,22,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,,,,260410.0,223.45932471366083,,,2020,0,Oct,
"Korea, Rep.",Income Taxes,1,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,10890.0,,9.344771883306196,,,,,2019,0,Jan,
"Korea, Rep.",Income Taxes,2,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,20299.0,,17.418689114713725,,,,,2019,0,Feb,
"Korea, Rep.",Income Taxes,3,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,42749.0,,36.683163750179666,,,,,2019,0,Mar,
"Korea, Rep.",Income Taxes,4,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,51052.0,,43.80801599509164,,,,,2019,0,Apr,
"Korea, Rep.",Income Taxes,5,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,77539.0,,66.53666364184382,,,,,2019,0,May,
"Korea, Rep.",Income Taxes,6,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,87295.0,,74.90834357697102,,,,,2019,0,Jun,
"Korea, Rep.",Income Taxes,7,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,96367.0,,82.69307916240295,,,,,2019,0,Jul,
"Korea, Rep.",Income Taxes,8,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,114588.0,,98.32862447789627,,,,,2019,0,Aug,
"Korea, Rep.",Income Taxes,9,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,126515.0,,108.56325204926385,,,,,2019,0,Sep,
"Korea, Rep.",Income Taxes,10,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,136040.0,,116.73670955050275,,,,,2019,0,Oct,
"Korea, Rep.",Income Taxes,11,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,148397.0,,127.34032260486589,,,,,2019,0,Nov,
"Korea, Rep.",Income Taxes,12,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,155736.0,,133.63796088324827,,,,,2019,0,Dec,
"Korea, Rep.",Income Taxes,13,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,10897.0,-0.004335530794146706,9.350778623727054,10890.0,9.344771883306196,7.0,0.0060067404208581365,2020,0,Jan,
"Korea, Rep.",Income Taxes,14,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,20939.0,0.026396663414294655,17.967876810335028,20299.0,17.418689114713725,640.0,0.5491876956213027,2020,0,Feb,
"Korea, Rep.",Income Taxes,15,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,37590.0,-0.12505590599483335,32.25619606000734,42749.0,36.683163750179666,-5159.0,-4.426967690172326,2020,0,Mar,
"Korea, Rep.",Income Taxes,16,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,50505.0,-0.01563638362290239,43.338632136490304,51052.0,43.80801599509164,-547.0,-0.4693838586013328,2020,0,Apr,
"Korea, Rep.",Income Taxes,17,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,62722.0,-0.19511535809391112,53.82211038243629,77539.0,66.53666364184382,-14817.0,-12.714553259407523,2020,0,May,
"Korea, Rep.",Income Taxes,18,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,70108.0,-0.2008797298802966,60.16007963221587,87295.0,74.90834357697102,-17187.0,-14.748263944755152,2020,0,Jun,
"Korea, Rep.",Income Taxes,19,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,79728.0,-0.17677894628262686,68.41505718202355,96367.0,82.69307916240295,-16639.0,-14.278021980379407,2020,0,Jul,
"Korea, Rep.",Income Taxes,20,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,100189.0,-0.13000883806610114,85.97275943219141,114588.0,98.32862447789627,-14399.0,-12.35586504570486,2020,0,Aug,
"Korea, Rep.",Income Taxes,21,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,0.0,-1.0,0.0,126515.0,108.56325204926385,-126515.0,-108.56325204926385,2020,0,Sep,
"Korea, Rep.",Income Taxes,22,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,,,,136040.0,116.73670955050275,,,2020,0,Oct,
"Korea, Rep.",Property Taxes,1,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,871.0,,0.747410129509614,,,,,2019,0,Jan,
"Korea, Rep.",Property Taxes,2,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,2416.0,,2.0731835509704104,,,,,2019,0,Feb,
"Korea, Rep.",Property Taxes,3,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,3585.0,,3.0763092012536926,,,,,2019,0,Mar,
"Korea, Rep.",Property Taxes,4,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,4614.0,,3.959300043119815,,,,,2019,0,Apr,
"Korea, Rep.",Property Taxes,5,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,5658.0,,4.855162471602062,,,,,2019,0,May,
"Korea, Rep.",Property Taxes,6,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,6699.0,,5.748450582761084,,,,,2019,0,Jun,
"Korea, Rep.",Property Taxes,7,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,7802.0,,6.69494125193342,,,,,2019,0,Jul,
"Korea, Rep.",Property Taxes,8,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,8939.0,,7.670607517435637,,,,,2019,0,Aug,
"Korea, Rep.",Property Taxes,9,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,9952.0,,8.539868666911227,,,,,2019,0,Sep,
"Korea, Rep.",Property Taxes,10,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,10959.0,,9.403981181740367,,,,,2019,0,Oct,
"Korea, Rep.",Property Taxes,11,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,12293.0,,10.548694284801016,,,,,2019,0,Nov,
"Korea, Rep.",Property Taxes,12,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,15474.0,,13.278328753193763,,,,,2019,0,Dec,
"Korea, Rep.",Property Taxes,13,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,843.0,-0.036962146786160936,0.7233831678261822,871.0,0.747410129509614,-28.0,-0.02402696168343188,2020,0,Jan,
"Korea, Rep.",Property Taxes,14,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,2193.0,-0.09681723831175247,1.8818259632773635,2416.0,2.0731835509704104,-223.0,-0.1913575876930469,2020,0,Feb,
"Korea, Rep.",Property Taxes,15,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,3517.0,-0.023848678504270762,3.0179580085939293,3585.0,3.0763092012536926,-68.0,-0.058351192659763296,2020,0,Mar,
"Korea, Rep.",Property Taxes,16,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,4699.0,0.013355416243446895,4.032239033944519,4614.0,3.959300043119815,85.0,0.07293899082470379,2020,0,Apr,
"Korea, Rep.",Property Taxes,17,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,6097.0,0.07222811358548385,5.231870906567298,5658.0,4.855162471602062,439.0,0.3767084349652361,2020,0,May,
"Korea, Rep.",Property Taxes,18,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,8167.0,0.21307182552679227,7.008149859592443,6699.0,5.748450582761084,1468.0,1.259699276831359,2020,0,Jun,
"Korea, Rep.",Property Taxes,19,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,10088.0,0.28656894966337254,8.656571052230754,7802.0,6.69494125193342,2286.0,1.9616298002973345,2020,0,Jul,
"Korea, Rep.",Property Taxes,20,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,12098.0,0.34666192474254753,10.3813636587914,8939.0,7.670607517435637,3159.0,2.7107561413557635,2020,0,Aug,
"Korea, Rep.",Property Taxes,21,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,0.0,-1.0,0.0,9952.0,8.539868666911227,-9952.0,-8.539868666911227,2020,0,Sep,
"Korea, Rep.",Property Taxes,22,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,,,,10959.0,9.403981181740367,,,2020,0,Oct,
"Korea, Rep.",Taxes on Goods and Services,1,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,20682.0,,17.747343626312098,,,,,2019,0,Jan,
"Korea, Rep.",Taxes on Goods and Services,2,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,20034.0,,17.191291084495532,,,,,2019,0,Feb,
"Korea, Rep.",Taxes on Goods and Services,3,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,23134.0,,19.851418985161207,,,,,2019,0,Mar,
"Korea, Rep.",Taxes on Goods and Services,4,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,43014.0,,36.91056178039786,,,,,2019,0,Apr,
"Korea, Rep.",Taxes on Goods and Services,5,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,43611.0,,37.42285092771961,,,,,2019,0,May,
"Korea, Rep.",Taxes on Goods and Services,6,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,47958.0,,41.15303672907241,,,,,2019,0,Jun,
"Korea, Rep.",Taxes on Goods and Services,7,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,69332.0,,59.49418955127504,,,,,2019,0,Jul,
"Korea, Rep.",Taxes on Goods and Services,8,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,68264.0,,58.57773258420699,,,,,2019,0,Aug,
"Korea, Rep.",Taxes on Goods and Services,9,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,72631.0,,62.325080501047964,,,,,2019,0,Sep,
"Korea, Rep.",Taxes on Goods and Services,10,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,92858.0,,79.68198600000429,,,,,2019,0,Oct,
"Korea, Rep.",Taxes on Goods and Services,11,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,93801.0,,80.49117974527131,,,,,2019,0,Nov,
"Korea, Rep.",Taxes on Goods and Services,12,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,98614.0,,84.62124283749837,,,,,2019,0,Dec,
"Korea, Rep.",Taxes on Goods and Services,13,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,21527.0,0.03567839171803702,18.472443005687097,20682.0,17.747343626312098,845.0,0.7250993793749991,2020,0,Jan,
"Korea, Rep.",Taxes on Goods and Services,14,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,18657.0,-0.07336632202867058,16.009679433135325,20034.0,17.191291084495532,-1377.0,-1.1816116513602068,2020,0,Feb,
"Korea, Rep.",Taxes on Goods and Services,15,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,21821.0,-0.0614490442229932,18.724726103363132,23134.0,19.851418985161207,-1313.0,-1.1266928817980748,2020,0,Mar,
"Korea, Rep.",Taxes on Goods and Services,16,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,37204.0,-0.13937542491661267,31.92496723108574,43014.0,36.91056178039786,-5810.0,-4.985594549312122,2020,0,Apr,
"Korea, Rep.",Taxes on Goods and Services,17,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,38795.0,-0.11485657174219234,33.29021351816932,43611.0,37.42285092771961,-4816.0,-4.132637409550291,2020,0,May,
"Korea, Rep.",Taxes on Goods and Services,18,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,42724.0,-0.11356931510760129,36.66171110581946,47958.0,41.15303672907241,-5234.0,-4.491325623252955,2020,0,Jun,
"Korea, Rep.",Taxes on Goods and Services,19,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,64606.0,-0.07280076855668564,55.438781661421494,69332.0,59.49418955127504,-4726.0,-4.055407889853548,2020,0,Jul,
"Korea, Rep.",Taxes on Goods and Services,20,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,64177.0,-0.06454776393434201,55.070654284200344,68264.0,58.57773258420699,-4087.0,-3.507078300006647,2020,0,Aug,
"Korea, Rep.",Taxes on Goods and Services,21,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,0.0,-1.0,0.0,72631.0,62.325080501047964,-72631.0,-62.325080501047964,2020,0,Sep,
"Korea, Rep.",Taxes on Goods and Services,22,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,,,,92858.0,79.68198600000429,,,2020,0,Oct,
"Korea, Rep.",Customs Duties,1,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,951.0,,0.8160585914622767,,,,,2019,0,Jan,
"Korea, Rep.",Customs Duties,2,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,1399.0,,1.2004899783971872,,,,,2019,0,Feb,
"Korea, Rep.",Customs Duties,3,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,2002.0,,1.7179277603653815,,,,,2019,0,Mar,
"Korea, Rep.",Customs Duties,4,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,2715.0,,2.329757177518487,,,,,2019,0,Apr,
"Korea, Rep.",Customs Duties,5,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,3516.0,,3.0170999028195213,,,,,2019,0,May,
"Korea, Rep.",Customs Duties,6,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,4090.0,,3.509652617329875,,,,,2019,0,Jun,
"Korea, Rep.",Customs Duties,7,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,4761.0,,4.085441591957832,,,,,2019,0,Jul,
"Korea, Rep.",Customs Duties,8,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,5491.0,,4.711858807275879,,,,,2019,0,Aug,
"Korea, Rep.",Customs Duties,9,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,6097.0,,5.231870906567298,,,,,2019,0,Sep,
"Korea, Rep.",Customs Duties,10,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,6791.0,,5.827396314006646,,,,,2019,0,Oct,
"Korea, Rep.",Customs Duties,11,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,7421.0,,6.368002951883864,,,,,2019,0,Nov,
"Korea, Rep.",Customs Duties,12,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,7882.0,,6.763589713886082,,,,,2019,0,Dec,
"Korea, Rep.",Customs Duties,13,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,726.0,-0.24039110441483424,0.622984792220413,951.0,0.8160585914622767,-225.0,-0.19307379924186363,2020,0,Jan,
"Korea, Rep.",Customs Duties,14,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,1318.0,-0.06258557107244328,1.1309834106701162,1399.0,1.2004899783971872,-81.0,-0.06950656772707098,2020,0,Feb,
"Korea, Rep.",Customs Duties,15,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,1679.0,-0.16551110580961317,1.4407595952315062,2002.0,1.7179277603653815,-323.0,-0.2771681651338753,2020,0,Mar,
"Korea, Rep.",Customs Duties,16,High Income,bill lcu,0,EAP,,KOR,0.0008581057744082825,2196.0,-0.19518429949699012,1.8844002806005884,2715.0,2.329757177518487,-519.0,-0.4453568969178985,2020,0,Apr,
